spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,4,4,3,3,1,4,5,0,-50,50,1,Chrome,4019400,Thu Apr 18 2024 15:04:16 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:22 GMT-0400 (Eastern Daylight Time),2151
spatiotemporal_inconsistent,same_swap,3,0,0,3,4,3,0,5,50,-50,1,Chrome,4019400,Thu Apr 18 2024 15:04:23 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:28 GMT-0400 (Eastern Daylight Time),2103
spatiotemporal_inconsistent,same,1,1,4,4,2,1,5,0,50,-50,1,Chrome,4019400,Thu Apr 18 2024 15:04:29 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:35 GMT-0400 (Eastern Daylight Time),2456
spatiotemporal_inconsistent,new,4,2,0,0,0,4,5,0,50,-50,0,Chrome,4019400,Thu Apr 18 2024 15:04:36 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:43 GMT-0400 (Eastern Daylight Time),2816
spatiotemporal_inconsistent,new,3,3,4,1,0,2,5,0,-50,50,0,Chrome,4019400,Thu Apr 18 2024 15:04:44 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:50 GMT-0400 (Eastern Daylight Time),2527
spatiotemporal_inconsistent,same,3,3,1,1,4,1,5,0,-50,50,1,Chrome,4019400,Thu Apr 18 2024 15:04:51 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:57 GMT-0400 (Eastern Daylight Time),2263
spatiotemporal_inconsistent,same,2,2,1,1,4,3,0,5,50,-50,1,Chrome,4019400,Thu Apr 18 2024 15:04:58 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:04 GMT-0400 (Eastern Daylight Time),2521
spatiotemporal_inconsistent,same,1,1,0,0,0,2,0,5,50,-50,1,Chrome,4019400,Thu Apr 18 2024 15:05:05 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:11 GMT-0400 (Eastern Daylight Time),2224
spatiotemporal_inconsistent,same,1,1,2,2,3,4,5,0,50,-50,1,Chrome,4019400,Thu Apr 18 2024 15:05:12 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:18 GMT-0400 (Eastern Daylight Time),2303
spatiotemporal_inconsistent,same_swap,0,1,1,0,2,3,5,0,50,-50,1,Chrome,4019400,Thu Apr 18 2024 15:05:19 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:24 GMT-0400 (Eastern Daylight Time),1848
