spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,2,4,4,2,1,3,0,5,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:04:28 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:35 GMT-0400 (Eastern Daylight Time),2832
spatiotemporal_inconsistent,new,0,1,4,4,3,2,5,0,-50,50,0,Chrome,9882304,Thu Apr 18 2024 15:04:36 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:43 GMT-0400 (Eastern Daylight Time),2415
spatiotemporal_inconsistent,same_swap,2,3,3,2,2,1,5,0,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:04:45 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:04:52 GMT-0400 (Eastern Daylight Time),2936
spatiotemporal_inconsistent,new,0,1,4,4,4,2,5,0,-50,50,1,Chrome,9882304,Thu Apr 18 2024 15:04:55 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:01 GMT-0400 (Eastern Daylight Time),2601
spatiotemporal_inconsistent,same,1,1,0,0,3,2,0,5,50,-50,0,Chrome,9882304,Thu Apr 18 2024 15:05:05 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:11 GMT-0400 (Eastern Daylight Time),2383
spatiotemporal_inconsistent,new,1,2,3,3,3,1,5,0,-50,50,0,Chrome,9882304,Thu Apr 18 2024 15:05:14 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:20 GMT-0400 (Eastern Daylight Time),2472
spatiotemporal_inconsistent,same,1,1,2,2,1,0,5,0,-50,50,1,Chrome,9882304,Thu Apr 18 2024 15:05:24 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:30 GMT-0400 (Eastern Daylight Time),2822
spatiotemporal_inconsistent,same_swap,2,0,0,2,2,4,0,5,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:05:32 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:39 GMT-0400 (Eastern Daylight Time),2943
spatiotemporal_inconsistent,same_swap,3,1,1,3,3,2,5,0,-50,50,1,Chrome,9882304,Thu Apr 18 2024 15:05:41 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:47 GMT-0400 (Eastern Daylight Time),2279
spatiotemporal_inconsistent,same,0,0,1,1,0,1,0,5,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:05:49 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:05:55 GMT-0400 (Eastern Daylight Time),2281
spatiotemporal_inconsistent,same_swap,1,0,0,1,1,3,5,0,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:05:57 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:03 GMT-0400 (Eastern Daylight Time),2608
spatiotemporal_inconsistent,same_swap,4,2,2,4,0,3,5,0,-50,50,1,Chrome,9882304,Thu Apr 18 2024 15:06:06 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:12 GMT-0400 (Eastern Daylight Time),2255
spatiotemporal_inconsistent,same_swap,0,4,4,0,2,0,5,0,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:06:14 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:20 GMT-0400 (Eastern Daylight Time),2374
spatiotemporal_inconsistent,same_swap,2,1,1,2,1,2,5,0,-50,50,1,Chrome,9882304,Thu Apr 18 2024 15:06:23 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:28 GMT-0400 (Eastern Daylight Time),2154
spatiotemporal_inconsistent,new,4,4,0,3,3,1,0,5,-50,50,0,Chrome,9882304,Thu Apr 18 2024 15:06:31 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:37 GMT-0400 (Eastern Daylight Time),2503
spatiotemporal_inconsistent,same_swap,4,3,3,4,4,3,0,5,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:06:40 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:46 GMT-0400 (Eastern Daylight Time),2711
spatiotemporal_inconsistent,same,2,2,1,1,3,4,5,0,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:06:48 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:06:54 GMT-0400 (Eastern Daylight Time),2150
spatiotemporal_inconsistent,same,4,4,3,3,0,3,0,5,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:06:56 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:07:02 GMT-0400 (Eastern Daylight Time),2267
spatiotemporal_inconsistent,same,0,0,3,3,1,2,0,5,50,-50,1,Chrome,9882304,Thu Apr 18 2024 15:07:05 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:07:11 GMT-0400 (Eastern Daylight Time),2433
spatiotemporal_inconsistent,new,2,0,3,3,2,3,5,0,-50,50,0,Chrome,9882304,Thu Apr 18 2024 15:07:13 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:07:19 GMT-0400 (Eastern Daylight Time),2359
spatiotemporal_inconsistent,same,2,2,3,3,4,0,5,0,-50,50,1,Chrome,9882304,Thu Apr 18 2024 15:07:21 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 15:07:28 GMT-0400 (Eastern Daylight Time),2719
