spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,2,3,3,2,3,4,0,5,50,-50,1,Chrome,7164143,Thu Apr 18 2024 16:25:45 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:25:50 GMT-0400 (Eastern Daylight Time),1457
spatiotemporal_inconsistent,new,3,2,4,4,1,4,5,0,50,-50,0,Chrome,7164143,Thu Apr 18 2024 16:25:52 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:25:57 GMT-0400 (Eastern Daylight Time),1512
spatiotemporal_inconsistent,new,3,3,0,4,0,1,0,5,50,-50,1,Chrome,7164143,Thu Apr 18 2024 16:26:00 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:05 GMT-0400 (Eastern Daylight Time),1712
spatiotemporal_inconsistent,new,0,0,4,3,0,3,5,0,50,-50,0,Chrome,7164143,Thu Apr 18 2024 16:26:08 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:13 GMT-0400 (Eastern Daylight Time),1386
spatiotemporal_inconsistent,same,2,2,0,0,2,0,0,5,-50,50,1,Chrome,7164143,Thu Apr 18 2024 16:26:14 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:19 GMT-0400 (Eastern Daylight Time),1257
spatiotemporal_inconsistent,new,4,4,0,3,4,2,5,0,50,-50,0,Chrome,7164143,Thu Apr 18 2024 16:26:21 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:27 GMT-0400 (Eastern Daylight Time),1681
spatiotemporal_inconsistent,new,2,0,3,3,1,2,5,0,-50,50,0,Chrome,7164143,Thu Apr 18 2024 16:26:28 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:33 GMT-0400 (Eastern Daylight Time),2048
spatiotemporal_inconsistent,new,4,4,2,0,1,3,5,0,-50,50,0,Chrome,7164143,Thu Apr 18 2024 16:26:35 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:40 GMT-0400 (Eastern Daylight Time),1584
spatiotemporal_inconsistent,same_swap,0,4,4,0,4,2,0,5,-50,50,1,Chrome,7164143,Thu Apr 18 2024 16:26:41 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:47 GMT-0400 (Eastern Daylight Time),2082
spatiotemporal_inconsistent,same_swap,4,3,3,4,4,1,5,0,-50,50,0,Chrome,7164143,Thu Apr 18 2024 16:26:49 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2024 16:26:55 GMT-0400 (Eastern Daylight Time),2282
