spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,1,1,3,4,3,2,0,5,-50,50,0,Chrome,1273103,Wed Apr 17 2024 11:14:10 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:14:16 GMT-0400 (Eastern Daylight Time),2539
spatiotemporal_inconsistent,new,4,1,2,2,4,2,5,0,-50,50,1,Chrome,1273103,Wed Apr 17 2024 11:14:18 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:14:25 GMT-0400 (Eastern Daylight Time),3056
spatiotemporal_inconsistent,same,4,4,3,3,1,2,0,5,50,-50,1,Chrome,1273103,Wed Apr 17 2024 11:14:26 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:14:33 GMT-0400 (Eastern Daylight Time),3391
spatiotemporal_inconsistent,same,1,1,3,3,4,2,0,5,-50,50,0,Chrome,1273103,Wed Apr 17 2024 11:14:34 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:14:40 GMT-0400 (Eastern Daylight Time),2535
spatiotemporal_inconsistent,same_swap,3,0,0,3,1,0,0,5,50,-50,1,Chrome,1273103,Wed Apr 17 2024 11:14:41 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:14:47 GMT-0400 (Eastern Daylight Time),2008
spatiotemporal_inconsistent,same,1,1,2,2,2,3,0,5,50,-50,1,Chrome,1273103,Wed Apr 17 2024 11:14:48 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:14:54 GMT-0400 (Eastern Daylight Time),1992
spatiotemporal_inconsistent,new,2,3,1,1,0,4,0,5,-50,50,0,Chrome,1273103,Wed Apr 17 2024 11:14:54 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:15:01 GMT-0400 (Eastern Daylight Time),3087
spatiotemporal_inconsistent,same,0,0,3,3,3,2,5,0,-50,50,1,Chrome,1273103,Wed Apr 17 2024 11:15:02 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:15:08 GMT-0400 (Eastern Daylight Time),2816
spatiotemporal_inconsistent,same,1,1,4,4,2,3,5,0,-50,50,1,Chrome,1273103,Wed Apr 17 2024 11:15:09 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:15:14 GMT-0400 (Eastern Daylight Time),1712
spatiotemporal_inconsistent,same_swap,3,4,4,3,0,1,5,0,50,-50,1,Chrome,1273103,Wed Apr 17 2024 11:15:15 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 11:15:21 GMT-0400 (Eastern Daylight Time),1992
