spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,0,0,2,2,4,1,50,-50,1,Chrome,9006266,Tue Dec 05 2023 11:03:57 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:01 GMT-0500 (Eastern Standard Time),967
spatiotemporal_inconsistent,same_swap,1,3,3,1,3,4,50,-50,0,Chrome,9006266,Tue Dec 05 2023 11:04:03 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:08 GMT-0500 (Eastern Standard Time),1224
spatiotemporal_inconsistent,same,3,3,0,0,1,0,-50,50,1,Chrome,9006266,Tue Dec 05 2023 11:04:17 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:22 GMT-0500 (Eastern Standard Time),1288
spatiotemporal_inconsistent,new,3,3,1,0,1,4,-50,50,1,Chrome,9006266,Tue Dec 05 2023 11:04:24 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:29 GMT-0500 (Eastern Standard Time),1471
spatiotemporal_inconsistent,new,0,4,1,1,1,2,50,-50,1,Chrome,9006266,Tue Dec 05 2023 11:04:33 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:38 GMT-0500 (Eastern Standard Time),1016
spatiotemporal_inconsistent,same,4,4,3,3,4,1,-50,50,0,Chrome,9006266,Tue Dec 05 2023 11:04:40 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:45 GMT-0500 (Eastern Standard Time),1536
spatiotemporal_inconsistent,new,3,3,4,0,4,2,50,-50,1,Chrome,9006266,Tue Dec 05 2023 11:04:48 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:04:53 GMT-0500 (Eastern Standard Time),1263
spatiotemporal_inconsistent,new,1,0,3,3,3,2,50,-50,1,Chrome,9006266,Tue Dec 05 2023 11:04:58 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:05:03 GMT-0500 (Eastern Standard Time),1488
spatiotemporal_inconsistent,same,1,1,4,4,3,2,-50,50,1,Chrome,9006266,Tue Dec 05 2023 11:05:06 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:05:12 GMT-0500 (Eastern Standard Time),2255
spatiotemporal_inconsistent,new,1,3,0,0,4,1,50,-50,1,Chrome,9006266,Tue Dec 05 2023 11:05:25 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:05:30 GMT-0500 (Eastern Standard Time),1824
