spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,0,0,3,3,4,3,0,5,50,-50,1,Chrome,9909427,Sat Dec 02 2023 15:40:13 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:40:19 GMT-0500 (Eastern Standard Time),1801
spatiotemporal_inconsistent,same,4,4,0,0,4,1,0,5,50,-50,1,Chrome,9909427,Sat Dec 02 2023 15:40:20 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:40:25 GMT-0500 (Eastern Standard Time),1751
spatiotemporal_inconsistent,new,4,4,2,0,4,1,0,5,-50,50,1,Chrome,9909427,Sat Dec 02 2023 15:40:26 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:40:32 GMT-0500 (Eastern Standard Time),1712
spatiotemporal_inconsistent,new,1,1,0,4,2,0,5,0,50,-50,1,Chrome,9909427,Sat Dec 02 2023 15:40:34 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:40:40 GMT-0500 (Eastern Standard Time),1688
spatiotemporal_inconsistent,same_swap,0,4,4,0,4,0,5,0,50,-50,1,Chrome,9909427,Sat Dec 02 2023 15:40:41 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:40:47 GMT-0500 (Eastern Standard Time),1791
spatiotemporal_inconsistent,same,2,2,0,0,1,3,5,0,50,-50,1,Chrome,9909427,Sat Dec 02 2023 15:40:49 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:40:54 GMT-0500 (Eastern Standard Time),1656
spatiotemporal_inconsistent,same,0,0,3,3,0,2,5,0,-50,50,1,Chrome,9909427,Sat Dec 02 2023 15:40:56 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:01 GMT-0500 (Eastern Standard Time),1640
spatiotemporal_inconsistent,same,1,1,4,4,3,0,0,5,-50,50,1,Chrome,9909427,Sat Dec 02 2023 15:41:03 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:08 GMT-0500 (Eastern Standard Time),1792
spatiotemporal_inconsistent,new,1,1,4,3,0,4,0,5,-50,50,0,Chrome,9909427,Sat Dec 02 2023 15:41:10 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:15 GMT-0500 (Eastern Standard Time),1834
spatiotemporal_inconsistent,new,0,0,3,1,4,0,5,0,50,-50,0,Chrome,9909427,Sat Dec 02 2023 15:41:17 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:22 GMT-0500 (Eastern Standard Time),2072
spatiotemporal_inconsistent,same_swap,0,3,3,0,1,3,0,5,-50,50,1,Chrome,9909427,Sat Dec 02 2023 15:41:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:30 GMT-0500 (Eastern Standard Time),1920
spatiotemporal_inconsistent,new,0,4,2,2,3,0,0,5,50,-50,0,Chrome,9909427,Sat Dec 02 2023 15:41:31 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:37 GMT-0500 (Eastern Standard Time),2151
spatiotemporal_inconsistent,same_swap,0,4,4,0,4,0,5,0,50,-50,1,Chrome,9909427,Sat Dec 02 2023 15:41:37 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:43 GMT-0500 (Eastern Standard Time),1912
spatiotemporal_inconsistent,new,4,1,3,3,3,0,0,5,-50,50,0,Chrome,9909427,Sat Dec 02 2023 15:41:44 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 15:41:50 GMT-0500 (Eastern Standard Time),2304
