spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,2,1,1,2,0,3,0,5,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:40:07 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:13 GMT-0400 (Eastern Daylight Time),1695
spatiotemporal_inconsistent,new,4,4,2,0,3,4,0,5,50,-50,0,Chrome,2537215,Mon Jul 07 2025 17:40:13 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:19 GMT-0400 (Eastern Daylight Time),1776
spatiotemporal_inconsistent,same,4,4,0,0,1,4,5,0,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:40:19 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:25 GMT-0400 (Eastern Daylight Time),1735
spatiotemporal_inconsistent,same_swap,0,4,4,0,2,4,5,0,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:40:25 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:30 GMT-0400 (Eastern Daylight Time),1681
spatiotemporal_inconsistent,same_swap,1,4,4,1,0,4,5,0,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:40:31 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:36 GMT-0400 (Eastern Daylight Time),1684
spatiotemporal_inconsistent,same,2,2,1,1,0,3,0,5,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:40:37 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:42 GMT-0400 (Eastern Daylight Time),1592
spatiotemporal_inconsistent,same,1,1,3,3,1,3,5,0,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:40:42 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:48 GMT-0400 (Eastern Daylight Time),1799
spatiotemporal_inconsistent,new,0,0,3,2,0,1,5,0,50,-50,0,Chrome,2537215,Mon Jul 07 2025 17:40:48 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:53 GMT-0400 (Eastern Daylight Time),1552
spatiotemporal_inconsistent,same,2,2,3,3,0,2,0,5,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:40:54 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:40:59 GMT-0400 (Eastern Daylight Time),1585
spatiotemporal_inconsistent,same,0,0,3,3,0,3,5,0,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:41:00 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:05 GMT-0400 (Eastern Daylight Time),1663
spatiotemporal_inconsistent,same,4,4,2,2,3,0,5,0,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:41:05 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:11 GMT-0400 (Eastern Daylight Time),1512
spatiotemporal_inconsistent,same_swap,0,1,1,0,4,2,5,0,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:41:11 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:16 GMT-0400 (Eastern Daylight Time),1519
spatiotemporal_inconsistent,new,1,1,4,3,0,2,5,0,-50,50,0,Chrome,2537215,Mon Jul 07 2025 17:41:16 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:22 GMT-0400 (Eastern Daylight Time),1720
spatiotemporal_inconsistent,same,1,1,3,3,4,0,0,5,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:41:22 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:28 GMT-0400 (Eastern Daylight Time),1752
spatiotemporal_inconsistent,same,4,4,2,2,3,2,5,0,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:41:28 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:34 GMT-0400 (Eastern Daylight Time),1912
spatiotemporal_inconsistent,same_swap,4,0,0,4,0,2,0,5,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:41:34 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:40 GMT-0400 (Eastern Daylight Time),1815
spatiotemporal_inconsistent,new,3,1,2,2,3,1,0,5,50,-50,0,Chrome,2537215,Mon Jul 07 2025 17:41:40 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:46 GMT-0400 (Eastern Daylight Time),1912
spatiotemporal_inconsistent,new,2,2,4,3,4,2,5,0,50,-50,0,Chrome,2537215,Mon Jul 07 2025 17:41:46 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:52 GMT-0400 (Eastern Daylight Time),1665
spatiotemporal_inconsistent,same_swap,1,2,2,1,4,3,5,0,-50,50,1,Chrome,2537215,Mon Jul 07 2025 17:41:52 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:41:57 GMT-0400 (Eastern Daylight Time),1680
spatiotemporal_inconsistent,same,1,1,4,4,4,3,5,0,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:41:58 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:42:03 GMT-0400 (Eastern Daylight Time),1991
spatiotemporal_inconsistent,same,4,4,0,0,0,1,5,0,50,-50,1,Chrome,2537215,Mon Jul 07 2025 17:42:04 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 17:42:09 GMT-0400 (Eastern Daylight Time),1768
