spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,1,1,0,0,4,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:14:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:14:43 GMT-0500 (Eastern Standard Time),1538
spatiotemporal_inconsistent,same,4,4,0,0,0,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:14:44 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:14:49 GMT-0500 (Eastern Standard Time),2002
spatiotemporal_inconsistent,same,3,3,0,0,2,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:14:50 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:14:55 GMT-0500 (Eastern Standard Time),1625
spatiotemporal_inconsistent,same_swap,0,4,4,0,4,1,5,0,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:14:56 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:01 GMT-0500 (Eastern Standard Time),1153
spatiotemporal_inconsistent,same_swap,2,1,1,2,2,3,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:01 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:06 GMT-0500 (Eastern Standard Time),1385
spatiotemporal_inconsistent,same_swap,4,2,2,4,1,0,0,5,-50,50,0,Chrome,9874749,Sat Dec 02 2023 10:15:07 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:12 GMT-0500 (Eastern Standard Time),1305
spatiotemporal_inconsistent,same,3,3,1,1,1,3,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:13 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:18 GMT-0500 (Eastern Standard Time),1537
spatiotemporal_inconsistent,same,2,2,4,4,0,2,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:19 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:23 GMT-0500 (Eastern Standard Time),1234
spatiotemporal_inconsistent,same,4,4,1,1,2,3,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:29 GMT-0500 (Eastern Standard Time),1385
spatiotemporal_inconsistent,same_swap,0,1,1,0,0,4,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:30 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:35 GMT-0500 (Eastern Standard Time),2033
spatiotemporal_inconsistent,same,0,0,4,4,3,0,5,0,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:15:36 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:41 GMT-0500 (Eastern Standard Time),1890
spatiotemporal_inconsistent,same,0,0,1,1,3,2,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:15:42 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:47 GMT-0500 (Eastern Standard Time),1353
spatiotemporal_inconsistent,new,2,1,0,0,2,0,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:48 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:52 GMT-0500 (Eastern Standard Time),1081
spatiotemporal_inconsistent,same_swap,1,3,3,1,0,2,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:15:53 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:15:59 GMT-0500 (Eastern Standard Time),1784
spatiotemporal_inconsistent,same_swap,2,4,4,2,0,1,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:16:00 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:05 GMT-0500 (Eastern Standard Time),1513
spatiotemporal_inconsistent,same_swap,2,1,1,2,0,3,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:16:05 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:11 GMT-0500 (Eastern Standard Time),1673
spatiotemporal_inconsistent,same_swap,1,3,3,1,4,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:16:11 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:16 GMT-0500 (Eastern Standard Time),1393
spatiotemporal_inconsistent,same,1,1,0,0,2,1,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:16:17 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:22 GMT-0500 (Eastern Standard Time),1441
spatiotemporal_inconsistent,same_swap,1,3,3,1,3,1,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:16:23 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:28 GMT-0500 (Eastern Standard Time),1506
spatiotemporal_inconsistent,same_swap,2,1,1,2,1,0,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:16:29 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:34 GMT-0500 (Eastern Standard Time),1280
spatiotemporal_inconsistent,same,4,4,1,1,1,0,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:16:34 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:39 GMT-0500 (Eastern Standard Time),1489
spatiotemporal_inconsistent,new,0,0,3,1,2,1,5,0,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:16:40 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:45 GMT-0500 (Eastern Standard Time),1249
spatiotemporal_inconsistent,same,0,0,3,3,3,2,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:16:45 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:51 GMT-0500 (Eastern Standard Time),1665
spatiotemporal_inconsistent,new,0,4,2,2,1,4,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:16:51 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:16:57 GMT-0500 (Eastern Standard Time),1802
spatiotemporal_inconsistent,same_swap,1,4,4,1,3,2,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:16:58 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:03 GMT-0500 (Eastern Standard Time),1706
spatiotemporal_inconsistent,new,3,4,2,2,2,3,0,5,-50,50,0,Chrome,9874749,Sat Dec 02 2023 10:17:04 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:09 GMT-0500 (Eastern Standard Time),1617
spatiotemporal_inconsistent,same_swap,1,0,0,1,2,3,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:17:10 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:15 GMT-0500 (Eastern Standard Time),1649
spatiotemporal_inconsistent,new,4,4,3,2,2,0,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:17:16 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:21 GMT-0500 (Eastern Standard Time),1865
spatiotemporal_inconsistent,new,4,4,3,1,0,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:17:22 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:27 GMT-0500 (Eastern Standard Time),1377
spatiotemporal_inconsistent,new,4,4,1,0,3,2,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:17:28 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:34 GMT-0500 (Eastern Standard Time),2281
spatiotemporal_inconsistent,same_swap,2,1,1,2,3,1,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:17:35 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:40 GMT-0500 (Eastern Standard Time),1874
spatiotemporal_inconsistent,new,1,4,3,3,2,3,0,5,-50,50,0,Chrome,9874749,Sat Dec 02 2023 10:17:41 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:46 GMT-0500 (Eastern Standard Time),1545
spatiotemporal_inconsistent,same,2,2,1,1,1,0,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:17:47 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:52 GMT-0500 (Eastern Standard Time),1577
spatiotemporal_inconsistent,same,2,2,4,4,1,0,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:17:53 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:17:59 GMT-0500 (Eastern Standard Time),2122
spatiotemporal_inconsistent,new,3,1,0,0,1,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:17:59 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:04 GMT-0500 (Eastern Standard Time),1289
spatiotemporal_inconsistent,same,3,3,2,2,3,1,5,0,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:18:05 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:10 GMT-0500 (Eastern Standard Time),1690
spatiotemporal_inconsistent,same_swap,4,1,1,4,3,4,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:18:11 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:16 GMT-0500 (Eastern Standard Time),1689
spatiotemporal_inconsistent,new,2,2,0,1,0,2,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:18:17 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:22 GMT-0500 (Eastern Standard Time),1609
spatiotemporal_inconsistent,same,4,4,3,3,3,4,5,0,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:18:23 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:29 GMT-0500 (Eastern Standard Time),2257
spatiotemporal_inconsistent,same,3,3,2,2,2,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:18:30 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:35 GMT-0500 (Eastern Standard Time),1649
spatiotemporal_inconsistent,same,4,4,0,0,1,0,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:18:36 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:41 GMT-0500 (Eastern Standard Time),1625
spatiotemporal_inconsistent,same_swap,2,4,4,2,2,1,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:18:42 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:47 GMT-0500 (Eastern Standard Time),1586
spatiotemporal_inconsistent,new,3,0,2,2,2,0,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:18:48 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:18:53 GMT-0500 (Eastern Standard Time),1769
spatiotemporal_inconsistent,same,4,4,3,3,3,0,5,0,-50,50,0,Chrome,9874749,Sat Dec 02 2023 10:18:54 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:19:00 GMT-0500 (Eastern Standard Time),1690
spatiotemporal_inconsistent,same_swap,0,2,2,0,2,4,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:19:00 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:19:06 GMT-0500 (Eastern Standard Time),1601
spatiotemporal_inconsistent,same_swap,4,2,2,4,0,3,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:19:06 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:19:12 GMT-0500 (Eastern Standard Time),1561
spatiotemporal_inconsistent,new,2,3,1,1,3,0,5,0,-50,50,0,Chrome,9874749,Sat Dec 02 2023 10:19:12 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:19:18 GMT-0500 (Eastern Standard Time),1954
spatiotemporal_inconsistent,same,4,4,3,3,0,1,5,0,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:19:19 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:19:24 GMT-0500 (Eastern Standard Time),1481
spatiotemporal_inconsistent,new,3,3,0,4,2,4,0,5,-50,50,1,Chrome,9874749,Sat Dec 02 2023 10:19:25 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:19:31 GMT-0500 (Eastern Standard Time),1905
spatiotemporal_inconsistent,same,3,3,0,0,1,0,5,0,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:20:33 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:20:38 GMT-0500 (Eastern Standard Time),1545
spatiotemporal_inconsistent,same,0,0,4,4,3,0,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:20:39 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:20:44 GMT-0500 (Eastern Standard Time),1489
spatiotemporal_inconsistent,new,2,2,0,1,0,4,0,5,50,-50,1,Chrome,9874749,Sat Dec 02 2023 10:20:44 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 10:20:49 GMT-0500 (Eastern Standard Time),1281
