spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,1,1,3,0,3,4,0,5,50,-50,1,Chrome,9239827,Mon Jul 07 2025 14:13:13 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:18 GMT-0400 (Eastern Daylight Time),1617
spatiotemporal_inconsistent,same,4,4,0,0,4,3,0,5,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:13:19 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:25 GMT-0400 (Eastern Daylight Time),1847
spatiotemporal_inconsistent,same_swap,3,4,4,3,1,4,5,0,50,-50,1,Chrome,9239827,Mon Jul 07 2025 14:13:26 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:31 GMT-0400 (Eastern Daylight Time),1952
spatiotemporal_inconsistent,same_swap,1,4,4,1,4,1,5,0,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:13:32 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:37 GMT-0400 (Eastern Daylight Time),1663
spatiotemporal_inconsistent,same_swap,1,4,4,1,4,3,0,5,50,-50,1,Chrome,9239827,Mon Jul 07 2025 14:13:38 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:43 GMT-0400 (Eastern Daylight Time),1671
spatiotemporal_inconsistent,same_swap,3,1,1,3,2,0,0,5,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:13:44 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:50 GMT-0400 (Eastern Daylight Time),1800
spatiotemporal_inconsistent,new,4,4,0,1,4,3,5,0,50,-50,1,Chrome,9239827,Mon Jul 07 2025 14:13:50 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:13:56 GMT-0400 (Eastern Daylight Time),1592
spatiotemporal_inconsistent,same,4,4,3,3,3,4,5,0,50,-50,1,Chrome,9239827,Mon Jul 07 2025 14:13:56 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:02 GMT-0400 (Eastern Daylight Time),1720
spatiotemporal_inconsistent,new,1,1,3,4,1,4,5,0,-50,50,0,Chrome,9239827,Mon Jul 07 2025 14:14:02 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:08 GMT-0400 (Eastern Daylight Time),1883
spatiotemporal_inconsistent,new,4,4,3,1,1,3,5,0,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:14:08 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:14 GMT-0400 (Eastern Daylight Time),1896
spatiotemporal_inconsistent,same,4,4,0,0,1,0,5,0,-50,50,0,Chrome,9239827,Mon Jul 07 2025 14:14:15 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:20 GMT-0400 (Eastern Daylight Time),1752
spatiotemporal_inconsistent,same_swap,3,0,0,3,1,4,0,5,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:14:21 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:26 GMT-0400 (Eastern Daylight Time),1740
spatiotemporal_inconsistent,same,3,3,2,2,0,3,0,5,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:14:27 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:32 GMT-0400 (Eastern Daylight Time),1681
spatiotemporal_inconsistent,same_swap,3,1,1,3,4,0,0,5,-50,50,1,Chrome,9239827,Mon Jul 07 2025 14:14:33 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:14:38 GMT-0400 (Eastern Daylight Time),1640
