spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,3,3,4,4,2,1,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:32:55 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:01 GMT-0400 (Eastern Daylight Time),1816
spatiotemporal_inconsistent,same_swap,3,2,2,3,3,1,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:33:02 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:11 GMT-0400 (Eastern Daylight Time),5127
spatiotemporal_inconsistent,same_swap,4,1,1,4,3,1,5,0,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:33:11 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:17 GMT-0400 (Eastern Daylight Time),2240
spatiotemporal_inconsistent,same,0,0,1,1,1,2,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:33:18 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:24 GMT-0400 (Eastern Daylight Time),1496
spatiotemporal_inconsistent,same_swap,4,3,3,4,1,0,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:33:25 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:30 GMT-0400 (Eastern Daylight Time),1608
spatiotemporal_inconsistent,same,2,2,0,0,2,0,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:33:31 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:36 GMT-0400 (Eastern Daylight Time),1712
spatiotemporal_inconsistent,same_swap,4,1,1,4,1,0,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:33:38 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:44 GMT-0400 (Eastern Daylight Time),1592
spatiotemporal_inconsistent,same,1,1,4,4,0,4,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:33:44 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:50 GMT-0400 (Eastern Daylight Time),1608
spatiotemporal_inconsistent,same_swap,3,1,1,3,0,4,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:33:51 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:33:56 GMT-0400 (Eastern Daylight Time),1392
spatiotemporal_inconsistent,new,3,0,1,1,0,2,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:33:57 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:03 GMT-0400 (Eastern Daylight Time),1478
spatiotemporal_inconsistent,new,3,3,2,0,3,4,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:34:05 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:10 GMT-0400 (Eastern Daylight Time),1000
spatiotemporal_inconsistent,same_swap,2,1,1,2,0,4,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:34:17 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:22 GMT-0400 (Eastern Daylight Time),1350
spatiotemporal_inconsistent,new,4,3,0,0,3,2,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:34:24 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:30 GMT-0400 (Eastern Daylight Time),1707
spatiotemporal_inconsistent,new,3,3,2,0,2,3,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:34:31 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:36 GMT-0400 (Eastern Daylight Time),1656
spatiotemporal_inconsistent,same_swap,2,0,0,2,0,3,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:34:38 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:44 GMT-0400 (Eastern Daylight Time),1702
spatiotemporal_inconsistent,new,4,4,1,0,2,1,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:34:45 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:51 GMT-0400 (Eastern Daylight Time),2224
spatiotemporal_inconsistent,same_swap,0,1,1,0,3,0,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:34:53 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:34:58 GMT-0400 (Eastern Daylight Time),1560
spatiotemporal_inconsistent,same,2,2,0,0,4,1,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:35:00 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:05 GMT-0400 (Eastern Daylight Time),1720
spatiotemporal_inconsistent,new,3,3,1,2,3,2,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:35:09 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:15 GMT-0400 (Eastern Daylight Time),2808
spatiotemporal_inconsistent,new,4,4,0,1,3,0,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:35:17 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:22 GMT-0400 (Eastern Daylight Time),1440
spatiotemporal_inconsistent,same_swap,4,3,3,4,4,0,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:35:23 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:29 GMT-0400 (Eastern Daylight Time),2288
spatiotemporal_inconsistent,same,2,2,4,4,3,1,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:35:30 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:36 GMT-0400 (Eastern Daylight Time),1864
spatiotemporal_inconsistent,same_swap,3,0,0,3,3,0,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:35:37 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:42 GMT-0400 (Eastern Daylight Time),1721
spatiotemporal_inconsistent,same_swap,0,1,1,0,2,0,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:35:44 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:50 GMT-0400 (Eastern Daylight Time),2112
spatiotemporal_inconsistent,same_swap,4,1,1,4,0,1,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:35:52 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:35:57 GMT-0400 (Eastern Daylight Time),1512
spatiotemporal_inconsistent,same,4,4,0,0,0,3,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:35:59 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:04 GMT-0400 (Eastern Daylight Time),1495
spatiotemporal_inconsistent,new,4,4,3,0,1,3,5,0,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:36:07 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:12 GMT-0400 (Eastern Daylight Time),1344
spatiotemporal_inconsistent,same,1,1,2,2,4,0,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:36:14 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:19 GMT-0400 (Eastern Daylight Time),1752
spatiotemporal_inconsistent,new,1,1,4,2,3,4,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:36:20 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:25 GMT-0400 (Eastern Daylight Time),1400
spatiotemporal_inconsistent,same,1,1,0,0,2,0,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:36:27 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:32 GMT-0400 (Eastern Daylight Time),1456
spatiotemporal_inconsistent,same_swap,0,1,1,0,1,4,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:36:33 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:38 GMT-0400 (Eastern Daylight Time),1576
spatiotemporal_inconsistent,new,2,2,3,0,4,3,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:36:39 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:44 GMT-0400 (Eastern Daylight Time),1296
spatiotemporal_inconsistent,same,2,2,0,0,4,2,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:36:45 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:51 GMT-0400 (Eastern Daylight Time),1592
spatiotemporal_inconsistent,new,4,4,2,1,3,4,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:36:51 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:36:56 GMT-0400 (Eastern Daylight Time),1271
spatiotemporal_inconsistent,new,2,0,4,4,0,2,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:36:58 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:03 GMT-0400 (Eastern Daylight Time),1248
spatiotemporal_inconsistent,same,0,0,4,4,3,2,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:37:04 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:10 GMT-0400 (Eastern Daylight Time),1984
spatiotemporal_inconsistent,same,3,3,2,2,2,0,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:37:11 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:17 GMT-0400 (Eastern Daylight Time),1528
spatiotemporal_inconsistent,same_swap,0,4,4,0,4,3,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:37:18 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:23 GMT-0400 (Eastern Daylight Time),1456
spatiotemporal_inconsistent,new,0,1,2,2,0,4,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:37:24 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:29 GMT-0400 (Eastern Daylight Time),1456
spatiotemporal_inconsistent,same_swap,2,1,1,2,2,0,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:37:31 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:36 GMT-0400 (Eastern Daylight Time),1376
spatiotemporal_inconsistent,same,2,2,1,1,1,4,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:37:37 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:43 GMT-0400 (Eastern Daylight Time),1736
spatiotemporal_inconsistent,same_swap,0,4,4,0,1,4,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:37:44 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:50 GMT-0400 (Eastern Daylight Time),2864
spatiotemporal_inconsistent,same_swap,2,3,3,2,0,3,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:37:52 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:37:57 GMT-0400 (Eastern Daylight Time),1280
spatiotemporal_inconsistent,same,3,3,1,1,3,1,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:46:13 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:19 GMT-0400 (Eastern Daylight Time),2272
spatiotemporal_inconsistent,same,1,1,0,0,0,3,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:46:20 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:25 GMT-0400 (Eastern Daylight Time),960
spatiotemporal_inconsistent,new,1,1,0,3,3,1,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:46:26 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:31 GMT-0400 (Eastern Daylight Time),1839
spatiotemporal_inconsistent,same,2,2,4,4,4,2,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:46:33 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:38 GMT-0400 (Eastern Daylight Time),1400
spatiotemporal_inconsistent,same,4,4,0,0,4,3,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:46:39 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:46 GMT-0400 (Eastern Daylight Time),2839
spatiotemporal_inconsistent,same,2,2,3,3,1,4,5,0,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:46:47 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:53 GMT-0400 (Eastern Daylight Time),1639
spatiotemporal_inconsistent,new,2,4,0,0,0,4,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:46:54 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:46:59 GMT-0400 (Eastern Daylight Time),1679
spatiotemporal_inconsistent,same_swap,4,1,1,4,2,0,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:47:00 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:05 GMT-0400 (Eastern Daylight Time),1479
spatiotemporal_inconsistent,same_swap,3,2,2,3,2,1,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:47:08 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:13 GMT-0400 (Eastern Daylight Time),1304
spatiotemporal_inconsistent,same,2,2,1,1,4,0,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:47:13 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:19 GMT-0400 (Eastern Daylight Time),1824
spatiotemporal_inconsistent,same,4,4,1,1,4,3,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:47:20 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:25 GMT-0400 (Eastern Daylight Time),1336
spatiotemporal_inconsistent,same_swap,1,2,2,1,1,2,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:47:26 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:31 GMT-0400 (Eastern Daylight Time),1656
spatiotemporal_inconsistent,same,3,3,4,4,1,0,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:47:32 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:37 GMT-0400 (Eastern Daylight Time),1335
spatiotemporal_inconsistent,same,4,4,1,1,3,2,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:47:38 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:43 GMT-0400 (Eastern Daylight Time),1112
spatiotemporal_inconsistent,new,2,4,1,1,3,0,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:47:44 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:49 GMT-0400 (Eastern Daylight Time),1655
spatiotemporal_inconsistent,new,4,2,0,0,1,4,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:47:50 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:47:56 GMT-0400 (Eastern Daylight Time),2480
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,2,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:47:57 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:48:02 GMT-0400 (Eastern Daylight Time),1776
spatiotemporal_inconsistent,same,0,0,2,2,1,4,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:48:03 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:48:09 GMT-0400 (Eastern Daylight Time),1728
spatiotemporal_inconsistent,same,1,1,3,3,1,4,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:48:10 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:48:15 GMT-0400 (Eastern Daylight Time),1312
spatiotemporal_inconsistent,same_swap,1,3,3,1,2,4,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:48:16 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:48:22 GMT-0400 (Eastern Daylight Time),2168
spatiotemporal_inconsistent,same,3,3,0,0,1,2,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:48:23 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:48:28 GMT-0400 (Eastern Daylight Time),1544
spatiotemporal_inconsistent,new,4,0,1,1,3,2,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:48:31 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:48:36 GMT-0400 (Eastern Daylight Time),1680
spatiotemporal_inconsistent,new,2,0,3,3,0,1,0,5,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:52:13 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:19 GMT-0400 (Eastern Daylight Time),2984
spatiotemporal_inconsistent,same_swap,2,0,0,2,1,0,0,5,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:52:21 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:27 GMT-0400 (Eastern Daylight Time),2328
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,0,0,5,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:52:29 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:34 GMT-0400 (Eastern Daylight Time),1184
spatiotemporal_inconsistent,new,0,0,1,4,1,4,5,0,-50,50,1,Chrome,1310392,Mon Jul 07 2025 14:52:34 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:40 GMT-0400 (Eastern Daylight Time),2048
spatiotemporal_inconsistent,same,0,0,3,3,0,1,0,5,50,-50,1,Chrome,1310392,Mon Jul 07 2025 14:52:41 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:46 GMT-0400 (Eastern Daylight Time),1440
spatiotemporal_inconsistent,new,0,0,1,3,1,4,5,0,-50,50,0,Chrome,1310392,Mon Jul 07 2025 14:52:47 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:52 GMT-0400 (Eastern Daylight Time),1592
spatiotemporal_inconsistent,same_swap,3,1,1,3,3,1,5,0,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:52:53 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:52:58 GMT-0400 (Eastern Daylight Time),1264
spatiotemporal_inconsistent,same,1,1,2,2,4,3,5,0,50,-50,0,Chrome,1310392,Mon Jul 07 2025 14:52:59 GMT-0400 (Eastern Daylight Time),Mon Jul 07 2025 14:53:05 GMT-0400 (Eastern Daylight Time),1856
