spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,0,3,3,0,2,4,15,0,50,-50,1,Chrome,2386528,Fri Dec 01 2023 09:06:26 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:06:32 GMT-0500 (Eastern Standard Time),1759
spatiotemporal_inconsistent,same,1,1,3,3,3,4,15,0,50,-50,1,Chrome,2386528,Fri Dec 01 2023 09:06:35 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:06:40 GMT-0500 (Eastern Standard Time),1767
spatiotemporal_inconsistent,same_swap,1,0,0,1,2,0,15,0,50,-50,1,Chrome,2386528,Fri Dec 01 2023 09:07:03 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:07:08 GMT-0500 (Eastern Standard Time),1703
spatiotemporal_inconsistent,same_swap,1,3,3,1,4,1,0,15,50,-50,0,Chrome,2386528,Fri Dec 01 2023 09:07:14 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:07:20 GMT-0500 (Eastern Standard Time),1839
spatiotemporal_inconsistent,same,2,2,3,3,3,0,15,0,50,-50,1,Chrome,2386528,Fri Dec 01 2023 09:07:43 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:07:49 GMT-0500 (Eastern Standard Time),2031
spatiotemporal_inconsistent,same_swap,3,0,0,3,3,2,15,0,-50,50,1,Chrome,2386528,Fri Dec 01 2023 09:07:50 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:07:56 GMT-0500 (Eastern Standard Time),1768
spatiotemporal_inconsistent,new,0,0,2,3,3,0,15,0,-50,50,1,Chrome,2386528,Fri Dec 01 2023 09:07:57 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:08:02 GMT-0500 (Eastern Standard Time),1640
spatiotemporal_inconsistent,same_swap,3,0,0,3,1,0,0,15,50,-50,1,Chrome,2386528,Fri Dec 01 2023 09:08:04 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:08:09 GMT-0500 (Eastern Standard Time),1920
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,0,15,0,-50,50,1,Chrome,2386528,Fri Dec 01 2023 09:08:10 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:08:15 GMT-0500 (Eastern Standard Time),1624
spatiotemporal_inconsistent,same,0,0,3,3,2,4,15,0,50,-50,1,Chrome,2386528,Fri Dec 01 2023 09:08:16 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 09:08:22 GMT-0500 (Eastern Standard Time),2512
