spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,4,2,2,4,3,2,0,15,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:24:53 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:24:58 GMT-0500 (Eastern Standard Time),1432
spatiotemporal_inconsistent,same_swap,4,3,3,4,2,4,0,15,50,-50,1,Chrome,9722665,Fri Dec 01 2023 11:24:59 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:05 GMT-0500 (Eastern Standard Time),2448
spatiotemporal_inconsistent,same_swap,2,0,0,2,2,0,0,15,50,-50,0,Chrome,9722665,Fri Dec 01 2023 11:25:06 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:11 GMT-0500 (Eastern Standard Time),1368
spatiotemporal_inconsistent,new,3,3,1,0,3,2,0,15,50,-50,1,Chrome,9722665,Fri Dec 01 2023 11:25:12 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:18 GMT-0500 (Eastern Standard Time),1424
spatiotemporal_inconsistent,new,2,3,4,4,2,4,15,0,50,-50,0,Chrome,9722665,Fri Dec 01 2023 11:25:19 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:26 GMT-0500 (Eastern Standard Time),3176
spatiotemporal_inconsistent,new,4,4,2,3,3,0,15,0,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:25:26 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:32 GMT-0500 (Eastern Standard Time),1824
spatiotemporal_inconsistent,same,1,1,3,3,2,4,0,15,50,-50,1,Chrome,9722665,Fri Dec 01 2023 11:25:33 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:38 GMT-0500 (Eastern Standard Time),1488
spatiotemporal_inconsistent,same,2,2,0,0,1,3,15,0,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:25:39 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:44 GMT-0500 (Eastern Standard Time),1488
spatiotemporal_inconsistent,same,4,4,3,3,4,1,0,15,50,-50,0,Chrome,9722665,Fri Dec 01 2023 11:25:45 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:51 GMT-0500 (Eastern Standard Time),2008
spatiotemporal_inconsistent,same_swap,1,3,3,1,4,2,15,0,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:25:52 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:25:57 GMT-0500 (Eastern Standard Time),1935
spatiotemporal_inconsistent,same_swap,3,4,4,3,0,1,0,15,50,-50,1,Chrome,9722665,Fri Dec 01 2023 11:25:58 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:03 GMT-0500 (Eastern Standard Time),1312
spatiotemporal_inconsistent,new,2,2,0,4,2,0,15,0,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:26:04 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:09 GMT-0500 (Eastern Standard Time),1520
spatiotemporal_inconsistent,new,3,0,2,2,2,0,15,0,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:26:10 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:15 GMT-0500 (Eastern Standard Time),1415
spatiotemporal_inconsistent,new,1,1,4,0,4,0,0,15,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:26:16 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:22 GMT-0500 (Eastern Standard Time),1647
spatiotemporal_inconsistent,new,4,4,2,0,2,3,15,0,50,-50,0,Chrome,9722665,Fri Dec 01 2023 11:26:22 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:28 GMT-0500 (Eastern Standard Time),1535
spatiotemporal_inconsistent,same,1,1,0,0,3,0,0,15,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:26:28 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:34 GMT-0500 (Eastern Standard Time),1584
spatiotemporal_inconsistent,same,1,1,0,0,1,2,0,15,-50,50,1,Chrome,9722665,Fri Dec 01 2023 11:26:35 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:41 GMT-0500 (Eastern Standard Time),1759
spatiotemporal_inconsistent,same_swap,0,3,3,0,3,4,0,15,50,-50,1,Chrome,9722665,Fri Dec 01 2023 11:26:42 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:47 GMT-0500 (Eastern Standard Time),1616
