spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,3,3,1,1,0,1,15,0,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:36:26 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:36:32 GMT-0400 (Eastern Daylight Time),1807
spatiotemporal_inconsistent,same_swap,3,4,4,3,0,1,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:36:33 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:36:40 GMT-0400 (Eastern Daylight Time),3162
spatiotemporal_inconsistent,same_swap,1,0,0,1,4,2,15,0,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:36:41 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:36:47 GMT-0400 (Eastern Daylight Time),2464
spatiotemporal_inconsistent,new,3,3,0,2,3,2,15,0,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:36:48 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:36:54 GMT-0400 (Eastern Daylight Time),2079
spatiotemporal_inconsistent,new,0,0,1,4,0,2,0,15,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:36:54 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:01 GMT-0400 (Eastern Daylight Time),3080
spatiotemporal_inconsistent,same,2,2,3,3,1,3,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:37:03 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:08 GMT-0400 (Eastern Daylight Time),1776
spatiotemporal_inconsistent,same,0,0,3,3,2,0,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:37:09 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:14 GMT-0400 (Eastern Daylight Time),1755
spatiotemporal_inconsistent,same_swap,0,1,1,0,1,3,15,0,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:37:15 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:21 GMT-0400 (Eastern Daylight Time),1975
spatiotemporal_inconsistent,same,3,3,2,2,0,1,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:37:22 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:27 GMT-0400 (Eastern Daylight Time),2072
spatiotemporal_inconsistent,same,3,3,1,1,0,1,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:37:28 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:34 GMT-0400 (Eastern Daylight Time),2088
spatiotemporal_inconsistent,new,1,0,3,3,1,2,15,0,-50,50,0,Chrome,5691761,Tue Jul 08 2025 14:37:35 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:41 GMT-0400 (Eastern Daylight Time),2543
spatiotemporal_inconsistent,same,4,4,1,1,3,0,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:37:42 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:48 GMT-0400 (Eastern Daylight Time),1687
spatiotemporal_inconsistent,same,3,3,2,2,1,4,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:37:48 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:37:54 GMT-0400 (Eastern Daylight Time),1760
spatiotemporal_inconsistent,same_swap,2,4,4,2,2,1,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:37:55 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:01 GMT-0400 (Eastern Daylight Time),1960
spatiotemporal_inconsistent,new,4,4,2,0,0,3,0,15,-50,50,0,Chrome,5691761,Tue Jul 08 2025 14:38:01 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:07 GMT-0400 (Eastern Daylight Time),1847
spatiotemporal_inconsistent,new,3,2,0,0,0,4,15,0,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:38:07 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:13 GMT-0400 (Eastern Daylight Time),2023
spatiotemporal_inconsistent,same,3,3,2,2,0,4,0,15,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:38:14 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:19 GMT-0400 (Eastern Daylight Time),1752
spatiotemporal_inconsistent,new,0,0,3,1,3,0,0,15,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:38:20 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:26 GMT-0400 (Eastern Daylight Time),2000
spatiotemporal_inconsistent,same,1,1,4,4,3,0,15,0,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:38:26 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:32 GMT-0400 (Eastern Daylight Time),1767
spatiotemporal_inconsistent,new,2,2,3,4,4,1,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:38:32 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:38 GMT-0400 (Eastern Daylight Time),1580
spatiotemporal_inconsistent,new,2,2,3,1,0,2,0,15,-50,50,0,Chrome,5691761,Tue Jul 08 2025 14:38:44 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:50 GMT-0400 (Eastern Daylight Time),1904
spatiotemporal_inconsistent,same,0,0,4,4,4,1,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:38:51 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:38:56 GMT-0400 (Eastern Daylight Time),2015
spatiotemporal_inconsistent,new,2,4,3,3,0,1,15,0,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:38:57 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:03 GMT-0400 (Eastern Daylight Time),2072
spatiotemporal_inconsistent,same,4,4,2,2,2,1,15,0,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:39:03 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:09 GMT-0400 (Eastern Daylight Time),2048
spatiotemporal_inconsistent,same,3,3,1,1,0,4,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:39:10 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:16 GMT-0400 (Eastern Daylight Time),2239
spatiotemporal_inconsistent,same,3,3,1,1,4,3,15,0,-50,50,1,Chrome,5691761,Tue Jul 08 2025 14:39:16 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:22 GMT-0400 (Eastern Daylight Time),1871
spatiotemporal_inconsistent,same_swap,4,1,1,4,2,0,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:39:22 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:28 GMT-0400 (Eastern Daylight Time),1872
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,2,0,15,50,-50,1,Chrome,5691761,Tue Jul 08 2025 14:39:28 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:34 GMT-0400 (Eastern Daylight Time),2123
spatiotemporal_inconsistent,new,3,2,1,1,0,2,0,15,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:39:35 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:41 GMT-0400 (Eastern Daylight Time),2224
spatiotemporal_inconsistent,new,3,3,4,0,3,4,15,0,-50,50,0,Chrome,5691761,Tue Jul 08 2025 14:39:41 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:49 GMT-0400 (Eastern Daylight Time),4257
spatiotemporal_inconsistent,new,1,1,3,4,1,0,0,15,50,-50,0,Chrome,5691761,Tue Jul 08 2025 14:39:50 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 14:39:56 GMT-0400 (Eastern Daylight Time),1963
