spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,3,1,0,0,4,3,15,0,50,-50,0,Chrome,6056310,Fri Dec 01 2023 15:39:54 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:39:59 GMT-0500 (Eastern Standard Time),1471
spatiotemporal_inconsistent,same_swap,2,4,4,2,4,3,15,0,-50,50,1,Chrome,6056310,Fri Dec 01 2023 15:40:01 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:06 GMT-0500 (Eastern Standard Time),1343
spatiotemporal_inconsistent,same_swap,3,2,2,3,2,0,0,15,50,-50,0,Chrome,6056310,Fri Dec 01 2023 15:40:06 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:11 GMT-0500 (Eastern Standard Time),1328
spatiotemporal_inconsistent,same,4,4,1,1,4,2,0,15,-50,50,1,Chrome,6056310,Fri Dec 01 2023 15:40:13 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:18 GMT-0500 (Eastern Standard Time),1344
spatiotemporal_inconsistent,same_swap,3,0,0,3,1,4,0,15,50,-50,1,Chrome,6056310,Fri Dec 01 2023 15:40:18 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:24 GMT-0500 (Eastern Standard Time),1568
spatiotemporal_inconsistent,same_swap,0,3,3,0,3,2,0,15,50,-50,0,Chrome,6056310,Fri Dec 01 2023 15:40:24 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:30 GMT-0500 (Eastern Standard Time),1560
spatiotemporal_inconsistent,new,4,2,1,1,3,1,15,0,50,-50,1,Chrome,6056310,Fri Dec 01 2023 15:40:30 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:35 GMT-0500 (Eastern Standard Time),1295
spatiotemporal_inconsistent,new,3,1,4,4,4,1,15,0,-50,50,0,Chrome,6056310,Fri Dec 01 2023 15:40:36 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:41 GMT-0500 (Eastern Standard Time),1368
spatiotemporal_inconsistent,new,3,3,2,1,0,3,15,0,50,-50,0,Chrome,6056310,Fri Dec 01 2023 15:40:42 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:48 GMT-0500 (Eastern Standard Time),1651
spatiotemporal_inconsistent,same_swap,4,2,2,4,2,4,0,15,-50,50,0,Chrome,6056310,Fri Dec 01 2023 15:40:48 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:53 GMT-0500 (Eastern Standard Time),1401
spatiotemporal_inconsistent,same_swap,4,1,1,4,1,0,15,0,50,-50,1,Chrome,6056310,Fri Dec 01 2023 15:40:54 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:40:59 GMT-0500 (Eastern Standard Time),1247
spatiotemporal_inconsistent,same_swap,4,2,2,4,3,1,15,0,50,-50,1,Chrome,6056310,Fri Dec 01 2023 15:41:00 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:41:05 GMT-0500 (Eastern Standard Time),1328
spatiotemporal_inconsistent,new,1,2,4,4,2,3,15,0,50,-50,1,Chrome,6056310,Fri Dec 01 2023 15:41:06 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:41:11 GMT-0500 (Eastern Standard Time),1216
spatiotemporal_inconsistent,same,2,2,3,3,1,2,0,15,-50,50,0,Chrome,6056310,Fri Dec 01 2023 15:41:11 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:41:17 GMT-0500 (Eastern Standard Time),1339
spatiotemporal_inconsistent,same_swap,4,0,0,4,0,3,0,15,50,-50,1,Chrome,6056310,Fri Dec 01 2023 15:41:17 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 15:41:22 GMT-0500 (Eastern Standard Time),1120
