spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,2,2,0,0,4,0,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:01:01 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:06 GMT-0500 (Eastern Standard Time),905
spatiotemporal_inconsistent,same,2,2,1,1,3,0,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:01:08 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:12 GMT-0500 (Eastern Standard Time),889
spatiotemporal_inconsistent,same,4,4,2,2,0,4,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:01:14 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:19 GMT-0500 (Eastern Standard Time),905
spatiotemporal_inconsistent,new,4,2,3,3,2,0,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:01:19 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:24 GMT-0500 (Eastern Standard Time),921
spatiotemporal_inconsistent,new,0,3,2,2,1,0,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:01:25 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:30 GMT-0500 (Eastern Standard Time),1009
spatiotemporal_inconsistent,same,1,1,4,4,4,1,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:01:30 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:35 GMT-0500 (Eastern Standard Time),826
spatiotemporal_inconsistent,same,2,2,0,0,4,2,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:01:36 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:40 GMT-0500 (Eastern Standard Time),825
spatiotemporal_inconsistent,same_swap,1,3,3,1,3,2,50,-50,0,Chrome,4768246,Tue Dec 05 2023 10:01:41 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:46 GMT-0500 (Eastern Standard Time),977
spatiotemporal_inconsistent,same_swap,3,4,4,3,0,3,50,-50,0,Chrome,4768246,Tue Dec 05 2023 10:01:52 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:01:57 GMT-0500 (Eastern Standard Time),938
spatiotemporal_inconsistent,new,0,1,4,4,1,0,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:02:04 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:02:09 GMT-0500 (Eastern Standard Time),1152
spatiotemporal_inconsistent,same_swap,3,0,0,3,4,3,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:02:15 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:02:19 GMT-0500 (Eastern Standard Time),1209
spatiotemporal_inconsistent,same,4,4,0,0,4,1,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:03:13 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:03:18 GMT-0500 (Eastern Standard Time),1353
spatiotemporal_inconsistent,same,1,1,4,4,2,4,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:03:19 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:03:24 GMT-0500 (Eastern Standard Time),889
spatiotemporal_inconsistent,same_swap,4,2,2,4,3,1,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:03:34 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:03:39 GMT-0500 (Eastern Standard Time),1193
spatiotemporal_inconsistent,new,2,1,4,4,4,1,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:03:42 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:03:47 GMT-0500 (Eastern Standard Time),890
spatiotemporal_inconsistent,same,0,0,3,3,1,2,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:03:50 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:03:55 GMT-0500 (Eastern Standard Time),1233
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,3,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:03:57 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:04:01 GMT-0500 (Eastern Standard Time),1097
spatiotemporal_inconsistent,same_swap,4,1,1,4,4,2,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:04:07 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:04:12 GMT-0500 (Eastern Standard Time),930
spatiotemporal_inconsistent,same,1,1,2,2,4,0,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:04:13 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:04:18 GMT-0500 (Eastern Standard Time),1178
spatiotemporal_inconsistent,new,2,1,3,3,2,3,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:04:20 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:04:24 GMT-0500 (Eastern Standard Time),793
spatiotemporal_inconsistent,same,0,0,1,1,1,4,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:04:28 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:04:33 GMT-0500 (Eastern Standard Time),1114
spatiotemporal_inconsistent,new,3,3,2,4,2,0,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:06:26 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:06:31 GMT-0500 (Eastern Standard Time),1002
spatiotemporal_inconsistent,same_swap,1,3,3,1,0,4,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:06:34 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:06:39 GMT-0500 (Eastern Standard Time),1441
spatiotemporal_inconsistent,same,0,0,4,4,0,1,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:06:41 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:06:46 GMT-0500 (Eastern Standard Time),953
spatiotemporal_inconsistent,same_swap,3,4,4,3,1,4,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:06:47 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:06:52 GMT-0500 (Eastern Standard Time),1553
spatiotemporal_inconsistent,new,1,4,2,2,4,1,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:06:54 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:06:59 GMT-0500 (Eastern Standard Time),1249
spatiotemporal_inconsistent,same,1,1,2,2,2,0,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:07:01 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:06 GMT-0500 (Eastern Standard Time),962
spatiotemporal_inconsistent,same_swap,2,3,3,2,2,1,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:07:07 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:13 GMT-0500 (Eastern Standard Time),2465
spatiotemporal_inconsistent,same,2,2,1,1,3,4,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:07:15 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:20 GMT-0500 (Eastern Standard Time),1777
spatiotemporal_inconsistent,same_swap,3,0,0,3,0,1,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:07:22 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:27 GMT-0500 (Eastern Standard Time),1585
spatiotemporal_inconsistent,same_swap,4,1,1,4,3,4,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:07:28 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:33 GMT-0500 (Eastern Standard Time),1186
spatiotemporal_inconsistent,same,0,0,2,2,4,1,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:07:34 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:40 GMT-0500 (Eastern Standard Time),1889
spatiotemporal_inconsistent,same_swap,1,3,3,1,4,2,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:07:42 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:47 GMT-0500 (Eastern Standard Time),1001
spatiotemporal_inconsistent,same,4,4,1,1,0,2,-50,50,1,Chrome,4768246,Tue Dec 05 2023 10:07:48 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:52 GMT-0500 (Eastern Standard Time),913
spatiotemporal_inconsistent,new,2,2,4,1,2,0,50,-50,0,Chrome,4768246,Tue Dec 05 2023 10:07:54 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:07:59 GMT-0500 (Eastern Standard Time),1537
spatiotemporal_inconsistent,new,4,0,2,2,2,3,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:08:00 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:08:05 GMT-0500 (Eastern Standard Time),1248
spatiotemporal_inconsistent,same,4,4,1,1,0,1,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:08:06 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:08:11 GMT-0500 (Eastern Standard Time),1185
spatiotemporal_inconsistent,same,1,1,3,3,4,3,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:08:12 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:08:17 GMT-0500 (Eastern Standard Time),1161
spatiotemporal_inconsistent,new,0,0,3,2,4,3,50,-50,1,Chrome,4768246,Tue Dec 05 2023 10:08:18 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:08:23 GMT-0500 (Eastern Standard Time),1129
spatiotemporal_inconsistent,new,3,1,4,4,4,0,-50,50,0,Chrome,4768246,Tue Dec 05 2023 10:08:26 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 10:08:31 GMT-0500 (Eastern Standard Time),1441
