spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,1,4,4,1,3,0,-50,50,1,Chrome,1584338,Tue Dec 05 2023 11:20:20 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:20:25 GMT-0500 (Eastern Standard Time),1329
spatiotemporal_inconsistent,same_swap,1,3,3,1,4,0,-50,50,1,Chrome,1584338,Tue Dec 05 2023 11:20:25 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:20:30 GMT-0500 (Eastern Standard Time),1161
spatiotemporal_inconsistent,same,0,0,2,2,4,3,-50,50,1,Chrome,1584338,Tue Dec 05 2023 11:20:31 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:20:36 GMT-0500 (Eastern Standard Time),1089
spatiotemporal_inconsistent,same_swap,1,0,0,1,1,2,-50,50,1,Chrome,1584338,Tue Dec 05 2023 11:20:36 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:20:41 GMT-0500 (Eastern Standard Time),1425
spatiotemporal_inconsistent,new,2,3,0,0,3,0,-50,50,0,Chrome,1584338,Tue Dec 05 2023 11:20:42 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:20:47 GMT-0500 (Eastern Standard Time),1521
spatiotemporal_inconsistent,new,1,1,0,3,4,0,-50,50,0,Chrome,1584338,Tue Dec 05 2023 11:20:48 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:20:55 GMT-0500 (Eastern Standard Time),3066
spatiotemporal_inconsistent,same,1,1,3,3,0,4,-50,50,1,Chrome,1584338,Tue Dec 05 2023 11:20:55 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:21:00 GMT-0500 (Eastern Standard Time),1417
spatiotemporal_inconsistent,same,4,4,1,1,0,2,50,-50,1,Chrome,1584338,Tue Dec 05 2023 11:21:01 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:21:06 GMT-0500 (Eastern Standard Time),1137
spatiotemporal_inconsistent,new,4,4,3,2,4,1,50,-50,0,Chrome,1584338,Tue Dec 05 2023 11:21:06 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:21:12 GMT-0500 (Eastern Standard Time),1593
spatiotemporal_inconsistent,new,2,2,1,3,1,0,50,-50,1,Chrome,1584338,Tue Dec 05 2023 11:21:12 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:21:18 GMT-0500 (Eastern Standard Time),1793
spatiotemporal_inconsistent,same,3,3,0,0,2,1,-50,50,1,Chrome,1584338,Tue Dec 05 2023 11:21:19 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:21:24 GMT-0500 (Eastern Standard Time),1945
spatiotemporal_inconsistent,same_swap,3,1,1,3,1,2,50,-50,1,Chrome,1584338,Tue Dec 05 2023 11:21:25 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:21:30 GMT-0500 (Eastern Standard Time),1298
