spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,2,1,4,4,0,4,50,-50,0,Chrome,8870126,Tue Dec 05 2023 20:13:04 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:10 GMT-0500 (Eastern Standard Time),1703
spatiotemporal_inconsistent,same,2,2,3,3,4,2,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:13:13 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:18 GMT-0500 (Eastern Standard Time),1695
spatiotemporal_inconsistent,same_swap,2,4,4,2,2,4,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:13:22 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:28 GMT-0500 (Eastern Standard Time),1496
spatiotemporal_inconsistent,new,0,0,4,3,3,4,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:13:28 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:34 GMT-0500 (Eastern Standard Time),1585
spatiotemporal_inconsistent,new,3,3,2,0,1,3,50,-50,0,Chrome,8870126,Tue Dec 05 2023 20:13:39 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:44 GMT-0500 (Eastern Standard Time),1160
spatiotemporal_inconsistent,same,1,1,0,0,0,4,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:13:45 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:50 GMT-0500 (Eastern Standard Time),970
spatiotemporal_inconsistent,same_swap,3,1,1,3,4,0,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:13:50 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:13:55 GMT-0500 (Eastern Standard Time),808
spatiotemporal_inconsistent,same,3,3,4,4,3,0,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:13:55 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:00 GMT-0500 (Eastern Standard Time),1160
spatiotemporal_inconsistent,same,4,4,1,1,3,1,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:14:00 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:05 GMT-0500 (Eastern Standard Time),1224
spatiotemporal_inconsistent,same,4,4,0,0,2,0,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:14:06 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:11 GMT-0500 (Eastern Standard Time),1183
spatiotemporal_inconsistent,same,2,2,4,4,4,0,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:14:11 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:16 GMT-0500 (Eastern Standard Time),1104
spatiotemporal_inconsistent,same_swap,3,0,0,3,2,4,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:14:17 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:22 GMT-0500 (Eastern Standard Time),1160
spatiotemporal_inconsistent,new,4,4,3,0,1,4,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:14:22 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:27 GMT-0500 (Eastern Standard Time),1315
spatiotemporal_inconsistent,same,4,4,1,1,1,4,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:14:28 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:32 GMT-0500 (Eastern Standard Time),471
spatiotemporal_inconsistent,new,0,0,4,2,4,2,50,-50,0,Chrome,8870126,Tue Dec 05 2023 20:14:34 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:38 GMT-0500 (Eastern Standard Time),1096
spatiotemporal_inconsistent,same,0,0,1,1,4,1,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:14:39 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:44 GMT-0500 (Eastern Standard Time),1160
spatiotemporal_inconsistent,same_swap,0,4,4,0,3,2,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:14:44 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:50 GMT-0500 (Eastern Standard Time),1772
spatiotemporal_inconsistent,same,3,3,1,1,2,1,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:14:50 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:14:55 GMT-0500 (Eastern Standard Time),768
spatiotemporal_inconsistent,same,1,1,4,4,2,1,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:14:55 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:00 GMT-0500 (Eastern Standard Time),912
spatiotemporal_inconsistent,new,0,1,2,2,3,4,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:15:00 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:05 GMT-0500 (Eastern Standard Time),1177
spatiotemporal_inconsistent,same,2,2,0,0,2,0,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:15:05 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:10 GMT-0500 (Eastern Standard Time),1032
spatiotemporal_inconsistent,same_swap,1,4,4,1,2,4,-50,50,0,Chrome,8870126,Tue Dec 05 2023 20:15:11 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:16 GMT-0500 (Eastern Standard Time),1215
spatiotemporal_inconsistent,same,0,0,4,4,3,1,50,-50,0,Chrome,8870126,Tue Dec 05 2023 20:15:17 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:22 GMT-0500 (Eastern Standard Time),1544
spatiotemporal_inconsistent,same_swap,1,0,0,1,3,4,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:15:23 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:28 GMT-0500 (Eastern Standard Time),1056
spatiotemporal_inconsistent,same,0,0,3,3,4,0,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:15:28 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:33 GMT-0500 (Eastern Standard Time),1136
spatiotemporal_inconsistent,same_swap,0,3,3,0,1,0,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:15:34 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:39 GMT-0500 (Eastern Standard Time),1008
spatiotemporal_inconsistent,same_swap,2,1,1,2,1,0,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:15:39 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:44 GMT-0500 (Eastern Standard Time),1223
spatiotemporal_inconsistent,same,1,1,3,3,4,0,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:15:44 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:49 GMT-0500 (Eastern Standard Time),840
spatiotemporal_inconsistent,same_swap,3,4,4,3,3,0,-50,50,1,Chrome,8870126,Tue Dec 05 2023 20:15:49 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:54 GMT-0500 (Eastern Standard Time),1008
spatiotemporal_inconsistent,same_swap,4,0,0,4,0,2,50,-50,1,Chrome,8870126,Tue Dec 05 2023 20:15:55 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 20:15:59 GMT-0500 (Eastern Standard Time),880
