spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,2,1,1,2,0,2,-50,50,1,Chrome,7482252,Tue Dec 05 2023 11:59:52 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 11:59:57 GMT-0500 (Eastern Standard Time),999
spatiotemporal_inconsistent,same_swap,0,4,4,0,4,1,-50,50,0,Chrome,7482252,Tue Dec 05 2023 11:59:57 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:02 GMT-0500 (Eastern Standard Time),896
spatiotemporal_inconsistent,same,4,4,0,0,0,3,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:00:03 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:08 GMT-0500 (Eastern Standard Time),816
spatiotemporal_inconsistent,same,1,1,0,0,0,3,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:00:08 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:13 GMT-0500 (Eastern Standard Time),896
spatiotemporal_inconsistent,same_swap,0,3,3,0,2,0,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:00:14 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:18 GMT-0500 (Eastern Standard Time),1064
spatiotemporal_inconsistent,new,2,0,1,1,1,4,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:00:19 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:24 GMT-0500 (Eastern Standard Time),1152
spatiotemporal_inconsistent,same,0,0,2,2,1,3,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:00:25 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:29 GMT-0500 (Eastern Standard Time),872
spatiotemporal_inconsistent,new,1,1,2,0,1,0,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:00:30 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:34 GMT-0500 (Eastern Standard Time),1096
spatiotemporal_inconsistent,same,1,1,3,3,4,0,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:00:35 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:40 GMT-0500 (Eastern Standard Time),912
spatiotemporal_inconsistent,same_swap,3,0,0,3,4,2,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:00:40 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:45 GMT-0500 (Eastern Standard Time),1186
spatiotemporal_inconsistent,new,2,2,0,1,0,1,50,-50,0,Chrome,7482252,Tue Dec 05 2023 12:00:46 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:51 GMT-0500 (Eastern Standard Time),1176
spatiotemporal_inconsistent,same_swap,4,0,0,4,3,2,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:00:51 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:00:56 GMT-0500 (Eastern Standard Time),976
spatiotemporal_inconsistent,same_swap,4,3,3,4,3,0,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:00:57 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:02 GMT-0500 (Eastern Standard Time),976
spatiotemporal_inconsistent,new,4,2,0,0,3,2,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:01:03 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:07 GMT-0500 (Eastern Standard Time),1264
spatiotemporal_inconsistent,same_swap,3,0,0,3,2,0,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:01:12 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:18 GMT-0500 (Eastern Standard Time),1912
spatiotemporal_inconsistent,same,1,1,0,0,4,3,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:01:18 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:24 GMT-0500 (Eastern Standard Time),1504
spatiotemporal_inconsistent,new,3,3,4,1,4,0,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:01:24 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:30 GMT-0500 (Eastern Standard Time),1688
spatiotemporal_inconsistent,new,3,3,0,2,1,3,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:01:30 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:36 GMT-0500 (Eastern Standard Time),1824
spatiotemporal_inconsistent,new,4,4,2,3,0,1,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:01:37 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:42 GMT-0500 (Eastern Standard Time),1640
spatiotemporal_inconsistent,new,0,2,3,3,2,4,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:01:43 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:48 GMT-0500 (Eastern Standard Time),1066
spatiotemporal_inconsistent,new,0,0,2,1,1,3,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:01:50 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:01:55 GMT-0500 (Eastern Standard Time),1527
spatiotemporal_inconsistent,new,0,0,1,2,0,3,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:01:55 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:01 GMT-0500 (Eastern Standard Time),1863
spatiotemporal_inconsistent,same_swap,4,0,0,4,3,1,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:02:02 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:08 GMT-0500 (Eastern Standard Time),2840
spatiotemporal_inconsistent,same_swap,4,1,1,4,1,4,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:02:09 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:16 GMT-0500 (Eastern Standard Time),3360
spatiotemporal_inconsistent,new,0,1,4,4,4,2,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:02:17 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:22 GMT-0500 (Eastern Standard Time),1256
spatiotemporal_inconsistent,same_swap,4,2,2,4,3,0,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:02:23 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:30 GMT-0500 (Eastern Standard Time),3504
spatiotemporal_inconsistent,new,0,0,1,2,2,1,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:02:33 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:39 GMT-0500 (Eastern Standard Time),2088
spatiotemporal_inconsistent,new,4,4,0,2,4,0,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:02:40 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:46 GMT-0500 (Eastern Standard Time),2656
spatiotemporal_inconsistent,new,2,3,4,4,2,0,-50,50,0,Chrome,7482252,Tue Dec 05 2023 12:02:47 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:52 GMT-0500 (Eastern Standard Time),1215
spatiotemporal_inconsistent,same_swap,0,4,4,0,1,2,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:02:52 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:02:58 GMT-0500 (Eastern Standard Time),1480
spatiotemporal_inconsistent,new,2,3,1,1,3,0,50,-50,0,Chrome,7482252,Tue Dec 05 2023 12:02:58 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:03 GMT-0500 (Eastern Standard Time),1496
spatiotemporal_inconsistent,same,4,4,2,2,0,4,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:03:04 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:09 GMT-0500 (Eastern Standard Time),1951
spatiotemporal_inconsistent,same,0,0,2,2,2,0,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:03:10 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:15 GMT-0500 (Eastern Standard Time),1343
spatiotemporal_inconsistent,same,1,1,0,0,2,3,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:03:15 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:20 GMT-0500 (Eastern Standard Time),1272
spatiotemporal_inconsistent,same_swap,1,4,4,1,4,1,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:03:20 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:26 GMT-0500 (Eastern Standard Time),1560
spatiotemporal_inconsistent,same_swap,0,2,2,0,1,3,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:03:26 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:32 GMT-0500 (Eastern Standard Time),1962
spatiotemporal_inconsistent,same_swap,3,1,1,3,3,1,50,-50,1,Chrome,7482252,Tue Dec 05 2023 12:03:32 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:37 GMT-0500 (Eastern Standard Time),1527
spatiotemporal_inconsistent,same,1,1,3,3,2,0,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:03:38 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:43 GMT-0500 (Eastern Standard Time),1488
spatiotemporal_inconsistent,same,3,3,0,0,3,1,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:03:43 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:48 GMT-0500 (Eastern Standard Time),1264
spatiotemporal_inconsistent,new,2,2,0,3,4,2,-50,50,1,Chrome,7482252,Tue Dec 05 2023 12:03:49 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 12:03:54 GMT-0500 (Eastern Standard Time),1280
