spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,1,1,0,4,1,4,50,-50,1,Chrome,1229510,Fri Dec 01 2023 12:12:45 GMT-0500 (EST),Fri Dec 01 2023 12:12:51 GMT-0500 (EST),1752
spatiotemporal_inconsistent,new,0,4,2,2,1,2,50,-50,1,Chrome,1229510,Fri Dec 01 2023 12:13:30 GMT-0500 (EST),Fri Dec 01 2023 12:13:35 GMT-0500 (EST),1047
spatiotemporal_inconsistent,same,2,2,3,3,3,0,50,-50,0,Chrome,1229510,Fri Dec 01 2023 12:13:38 GMT-0500 (EST),Fri Dec 01 2023 12:13:43 GMT-0500 (EST),1007
spatiotemporal_inconsistent,same,3,3,0,0,2,3,-50,50,1,Chrome,1229510,Fri Dec 01 2023 12:13:46 GMT-0500 (EST),Fri Dec 01 2023 12:13:51 GMT-0500 (EST),1368
spatiotemporal_inconsistent,new,3,3,4,2,4,0,50,-50,0,Chrome,1229510,Fri Dec 01 2023 12:13:53 GMT-0500 (EST),Fri Dec 01 2023 12:13:58 GMT-0500 (EST),1439
spatiotemporal_inconsistent,same,0,0,3,3,4,2,-50,50,1,Chrome,1229510,Fri Dec 01 2023 12:14:00 GMT-0500 (EST),Fri Dec 01 2023 12:14:06 GMT-0500 (EST),1416
spatiotemporal_inconsistent,new,3,1,2,2,2,4,50,-50,0,Chrome,1229510,Fri Dec 01 2023 12:14:09 GMT-0500 (EST),Fri Dec 01 2023 12:14:14 GMT-0500 (EST),1512
spatiotemporal_inconsistent,same_swap,2,4,4,2,0,3,50,-50,0,Chrome,1229510,Fri Dec 01 2023 12:14:15 GMT-0500 (EST),Fri Dec 01 2023 12:14:20 GMT-0500 (EST),1351
spatiotemporal_inconsistent,same,4,4,0,0,2,1,-50,50,1,Chrome,1229510,Fri Dec 01 2023 12:14:22 GMT-0500 (EST),Fri Dec 01 2023 12:14:26 GMT-0500 (EST),944
spatiotemporal_inconsistent,same,0,0,2,2,1,2,-50,50,1,Chrome,1229510,Fri Dec 01 2023 12:14:27 GMT-0500 (EST),Fri Dec 01 2023 12:14:32 GMT-0500 (EST),1327
spatiotemporal_inconsistent,new,1,2,4,4,3,2,-50,50,0,Chrome,1229510,Fri Dec 01 2023 12:14:33 GMT-0500 (EST),Fri Dec 01 2023 12:14:38 GMT-0500 (EST),1384
spatiotemporal_inconsistent,same,2,2,4,4,2,1,50,-50,1,Chrome,1229510,Fri Dec 01 2023 12:14:39 GMT-0500 (EST),Fri Dec 01 2023 12:14:44 GMT-0500 (EST),1968
spatiotemporal_inconsistent,new,1,3,4,4,0,1,-50,50,0,Chrome,1229510,Fri Dec 01 2023 12:14:45 GMT-0500 (EST),Fri Dec 01 2023 12:14:50 GMT-0500 (EST),1032
