spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,4,4,2,2,2,1,0,5,50,-50,1,Chrome,4220379,Fri Apr 26 2024 11:12:22 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:12:29 GMT-0400 (Eastern Daylight Time),3696
spatiotemporal_inconsistent,same,1,1,0,0,1,4,5,0,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:12:31 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:12:39 GMT-0400 (Eastern Daylight Time),4248
spatiotemporal_inconsistent,new,0,0,3,1,0,3,5,0,-50,50,0,Chrome,4220379,Fri Apr 26 2024 11:12:40 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:12:49 GMT-0400 (Eastern Daylight Time),4815
spatiotemporal_inconsistent,same,2,2,4,4,0,3,0,5,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:12:56 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:02 GMT-0400 (Eastern Daylight Time),2680
spatiotemporal_inconsistent,same_swap,3,1,1,3,1,4,5,0,50,-50,0,Chrome,4220379,Fri Apr 26 2024 11:13:03 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:12 GMT-0400 (Eastern Daylight Time),4623
spatiotemporal_inconsistent,same,2,2,4,4,4,0,0,5,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:13:19 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:25 GMT-0400 (Eastern Daylight Time),2387
spatiotemporal_inconsistent,same,3,3,4,4,1,3,0,5,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:13:26 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:32 GMT-0400 (Eastern Daylight Time),2727
spatiotemporal_inconsistent,same_swap,4,3,3,4,1,4,0,5,50,-50,0,Chrome,4220379,Fri Apr 26 2024 11:13:33 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:40 GMT-0400 (Eastern Daylight Time),2807
spatiotemporal_inconsistent,same_swap,4,3,3,4,3,2,5,0,-50,50,0,Chrome,4220379,Fri Apr 26 2024 11:13:42 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:48 GMT-0400 (Eastern Daylight Time),2650
spatiotemporal_inconsistent,same_swap,2,4,4,2,2,4,0,5,-50,50,0,Chrome,4220379,Fri Apr 26 2024 11:13:50 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:13:57 GMT-0400 (Eastern Daylight Time),2991
spatiotemporal_inconsistent,new,2,3,0,0,0,3,5,0,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:13:59 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:14:05 GMT-0400 (Eastern Daylight Time),2840
spatiotemporal_inconsistent,new,3,3,2,4,0,3,5,0,50,-50,1,Chrome,4220379,Fri Apr 26 2024 11:14:09 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:14:15 GMT-0400 (Eastern Daylight Time),2632
spatiotemporal_inconsistent,same_swap,3,4,4,3,0,1,0,5,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:14:26 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:14:33 GMT-0400 (Eastern Daylight Time),2863
spatiotemporal_inconsistent,same_swap,3,0,0,3,2,4,5,0,-50,50,0,Chrome,4220379,Fri Apr 26 2024 11:14:34 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:14:41 GMT-0400 (Eastern Daylight Time),2984
spatiotemporal_inconsistent,same,3,3,1,1,4,3,0,5,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:14:42 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:14:49 GMT-0400 (Eastern Daylight Time),3271
spatiotemporal_inconsistent,same,4,4,3,3,4,2,5,0,-50,50,1,Chrome,4220379,Fri Apr 26 2024 11:14:50 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:14:56 GMT-0400 (Eastern Daylight Time),2551
spatiotemporal_inconsistent,new,2,2,0,1,0,3,5,0,50,-50,1,Chrome,4220379,Fri Apr 26 2024 11:14:57 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:15:04 GMT-0400 (Eastern Daylight Time),3112
spatiotemporal_inconsistent,same,2,2,4,4,0,2,5,0,50,-50,1,Chrome,4220379,Fri Apr 26 2024 11:15:05 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 11:15:12 GMT-0400 (Eastern Daylight Time),2888
