spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,2,4,4,2,1,2,0,5,-50,50,1,Chrome,5233790,Fri Apr 26 2024 13:07:24 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:07:30 GMT-0400 (Eastern Daylight Time),2247
spatiotemporal_inconsistent,same,4,4,1,1,4,2,5,0,-50,50,0,Chrome,5233790,Fri Apr 26 2024 13:07:31 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:07:37 GMT-0400 (Eastern Daylight Time),2032
spatiotemporal_inconsistent,new,1,2,3,3,3,0,5,0,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:07:39 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:07:45 GMT-0400 (Eastern Daylight Time),2360
spatiotemporal_inconsistent,same,1,1,4,4,1,2,0,5,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:07:46 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:07:53 GMT-0400 (Eastern Daylight Time),2703
spatiotemporal_inconsistent,same_swap,0,2,2,0,3,0,0,5,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:07:54 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:01 GMT-0400 (Eastern Daylight Time),2595
spatiotemporal_inconsistent,same_swap,4,1,1,4,4,3,0,5,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:08:02 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:09 GMT-0400 (Eastern Daylight Time),2824
spatiotemporal_inconsistent,new,3,3,2,4,3,0,5,0,-50,50,0,Chrome,5233790,Fri Apr 26 2024 13:08:10 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:16 GMT-0400 (Eastern Daylight Time),2847
spatiotemporal_inconsistent,same_swap,2,0,0,2,1,0,5,0,-50,50,1,Chrome,5233790,Fri Apr 26 2024 13:08:18 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:24 GMT-0400 (Eastern Daylight Time),2688
spatiotemporal_inconsistent,same,2,2,1,1,1,4,0,5,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:08:27 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:35 GMT-0400 (Eastern Daylight Time),3552
spatiotemporal_inconsistent,same,4,4,3,3,3,1,5,0,-50,50,1,Chrome,5233790,Fri Apr 26 2024 13:08:36 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:43 GMT-0400 (Eastern Daylight Time),3487
spatiotemporal_inconsistent,same_swap,4,3,3,4,1,0,0,5,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:08:44 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:50 GMT-0400 (Eastern Daylight Time),2328
spatiotemporal_inconsistent,new,1,1,4,0,4,0,5,0,-50,50,1,Chrome,5233790,Fri Apr 26 2024 13:08:53 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:08:59 GMT-0400 (Eastern Daylight Time),2513
spatiotemporal_inconsistent,same_swap,4,3,3,4,4,2,0,5,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:09:00 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:09:07 GMT-0400 (Eastern Daylight Time),2359
spatiotemporal_inconsistent,new,0,3,2,2,3,0,0,5,-50,50,0,Chrome,5233790,Fri Apr 26 2024 13:09:08 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:09:15 GMT-0400 (Eastern Daylight Time),3103
spatiotemporal_inconsistent,new,1,3,2,2,0,1,5,0,50,-50,0,Chrome,5233790,Fri Apr 26 2024 13:09:16 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:09:22 GMT-0400 (Eastern Daylight Time),2728
spatiotemporal_inconsistent,same,1,1,2,2,3,0,5,0,50,-50,1,Chrome,5233790,Fri Apr 26 2024 13:09:24 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:09:31 GMT-0400 (Eastern Daylight Time),3727
spatiotemporal_inconsistent,same_swap,4,0,0,4,4,2,5,0,-50,50,1,Chrome,5233790,Fri Apr 26 2024 13:09:32 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:09:39 GMT-0400 (Eastern Daylight Time),2536
spatiotemporal_inconsistent,same_swap,2,1,1,2,4,3,0,5,-50,50,1,Chrome,5233790,Fri Apr 26 2024 13:09:40 GMT-0400 (Eastern Daylight Time),Fri Apr 26 2024 13:09:46 GMT-0400 (Eastern Daylight Time),2456
