spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same,4,4,2,2,1,0,0,5,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:34:21 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:34:27 GMT-0400 (Eastern Daylight Time),1568
spatiotemporal_inconsistent,same,2,2,1,1,2,4,5,0,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:34:27 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:34:32 GMT-0400 (Eastern Daylight Time),1586
spatiotemporal_inconsistent,same_swap,1,0,0,1,3,0,5,0,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:34:33 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:34:38 GMT-0400 (Eastern Daylight Time),1882
spatiotemporal_inconsistent,new,2,3,0,0,3,2,5,0,50,-50,0,Chrome,9863846,Tue Jul 08 2025 16:34:39 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:34:44 GMT-0400 (Eastern Daylight Time),1658
spatiotemporal_inconsistent,same,3,3,0,0,2,0,0,5,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:34:44 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:34:49 GMT-0400 (Eastern Daylight Time),1449
spatiotemporal_inconsistent,same,4,4,3,3,0,4,5,0,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:34:50 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:34:56 GMT-0400 (Eastern Daylight Time),2577
spatiotemporal_inconsistent,same,2,2,0,0,3,1,5,0,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:34:56 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:02 GMT-0400 (Eastern Daylight Time),1457
spatiotemporal_inconsistent,same,3,3,4,4,3,2,5,0,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:35:02 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:07 GMT-0400 (Eastern Daylight Time),1434
spatiotemporal_inconsistent,same_swap,3,4,4,3,1,3,5,0,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:35:07 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:13 GMT-0400 (Eastern Daylight Time),2274
spatiotemporal_inconsistent,same_swap,1,4,4,1,2,3,0,5,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:35:14 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:19 GMT-0400 (Eastern Daylight Time),1561
spatiotemporal_inconsistent,new,0,0,1,2,4,1,5,0,-50,50,0,Chrome,9863846,Tue Jul 08 2025 16:35:19 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:25 GMT-0400 (Eastern Daylight Time),1722
spatiotemporal_inconsistent,new,2,2,3,1,0,3,0,5,-50,50,0,Chrome,9863846,Tue Jul 08 2025 16:35:25 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:30 GMT-0400 (Eastern Daylight Time),1682
spatiotemporal_inconsistent,same,4,4,2,2,1,2,0,5,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:35:31 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:37 GMT-0400 (Eastern Daylight Time),2297
spatiotemporal_inconsistent,same_swap,2,1,1,2,2,3,0,5,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:35:37 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:42 GMT-0400 (Eastern Daylight Time),1681
spatiotemporal_inconsistent,same,3,3,1,1,1,0,5,0,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:35:43 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:48 GMT-0400 (Eastern Daylight Time),1650
spatiotemporal_inconsistent,same,2,2,1,1,0,2,0,5,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:35:48 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:54 GMT-0400 (Eastern Daylight Time),1841
spatiotemporal_inconsistent,same,4,4,0,0,1,3,0,5,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:35:54 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:35:59 GMT-0400 (Eastern Daylight Time),1609
spatiotemporal_inconsistent,same,1,1,0,0,4,2,5,0,-50,50,1,Chrome,9863846,Tue Jul 08 2025 16:36:00 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:36:05 GMT-0400 (Eastern Daylight Time),1529
spatiotemporal_inconsistent,same,2,2,4,4,2,3,0,5,50,-50,1,Chrome,9863846,Tue Jul 08 2025 16:36:05 GMT-0400 (Eastern Daylight Time),Tue Jul 08 2025 16:36:10 GMT-0400 (Eastern Daylight Time),1449
