spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,1,4,3,3,4,3,5,0,50,-50,1,Chrome,1668295,Wed Apr 17 2024 16:14:05 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:10 GMT-0400 (Eastern Daylight Time),1904
spatiotemporal_inconsistent,new,4,3,2,2,4,1,5,0,50,-50,0,Chrome,1668295,Wed Apr 17 2024 16:14:14 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:20 GMT-0400 (Eastern Daylight Time),1985
spatiotemporal_inconsistent,new,0,0,1,3,3,2,0,5,-50,50,1,Chrome,1668295,Wed Apr 17 2024 16:14:21 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:28 GMT-0400 (Eastern Daylight Time),2785
spatiotemporal_inconsistent,same,4,4,2,2,2,3,5,0,50,-50,0,Chrome,1668295,Wed Apr 17 2024 16:14:29 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:35 GMT-0400 (Eastern Daylight Time),2608
spatiotemporal_inconsistent,same_swap,3,1,1,3,1,3,0,5,50,-50,0,Chrome,1668295,Wed Apr 17 2024 16:14:37 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:42 GMT-0400 (Eastern Daylight Time),1777
spatiotemporal_inconsistent,same,3,3,1,1,4,1,5,0,-50,50,1,Chrome,1668295,Wed Apr 17 2024 16:14:44 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:49 GMT-0400 (Eastern Daylight Time),1704
spatiotemporal_inconsistent,new,2,2,4,0,3,4,5,0,-50,50,0,Chrome,1668295,Wed Apr 17 2024 16:14:51 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:14:56 GMT-0400 (Eastern Daylight Time),1656
spatiotemporal_inconsistent,same,1,1,2,2,4,2,5,0,50,-50,1,Chrome,1668295,Wed Apr 17 2024 16:14:57 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:15:02 GMT-0400 (Eastern Daylight Time),1905
spatiotemporal_inconsistent,same,0,0,1,1,3,1,0,5,50,-50,1,Chrome,1668295,Wed Apr 17 2024 16:15:03 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:15:09 GMT-0400 (Eastern Daylight Time),1665
spatiotemporal_inconsistent,same,2,2,3,3,4,3,0,5,50,-50,1,Chrome,1668295,Wed Apr 17 2024 16:15:09 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 16:15:15 GMT-0400 (Eastern Daylight Time),1912
