spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,3,3,0,1,4,3,5,0,-50,50,1,Chrome,1106130,Wed Apr 17 2024 13:09:53 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:09:58 GMT-0400 (Eastern Daylight Time),1281
spatiotemporal_inconsistent,new,3,3,0,1,1,0,0,5,50,-50,1,Chrome,1106130,Wed Apr 17 2024 13:10:01 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:06 GMT-0400 (Eastern Daylight Time),1489
spatiotemporal_inconsistent,new,4,2,3,3,3,2,5,0,50,-50,0,Chrome,1106130,Wed Apr 17 2024 13:10:08 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:14 GMT-0400 (Eastern Daylight Time),1784
spatiotemporal_inconsistent,same_swap,2,3,3,2,3,2,0,5,50,-50,0,Chrome,1106130,Wed Apr 17 2024 13:10:16 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:21 GMT-0400 (Eastern Daylight Time),1697
spatiotemporal_inconsistent,same,2,2,4,4,0,4,0,5,50,-50,1,Chrome,1106130,Wed Apr 17 2024 13:10:23 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:28 GMT-0400 (Eastern Daylight Time),1656
spatiotemporal_inconsistent,same_swap,0,1,1,0,3,1,0,5,-50,50,1,Chrome,1106130,Wed Apr 17 2024 13:10:29 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:35 GMT-0400 (Eastern Daylight Time),1488
spatiotemporal_inconsistent,new,4,3,0,0,0,3,0,5,-50,50,0,Chrome,1106130,Wed Apr 17 2024 13:10:36 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:41 GMT-0400 (Eastern Daylight Time),1665
spatiotemporal_inconsistent,same,1,1,2,2,0,2,0,5,-50,50,1,Chrome,1106130,Wed Apr 17 2024 13:10:43 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:48 GMT-0400 (Eastern Daylight Time),1665
spatiotemporal_inconsistent,same_swap,1,2,2,1,4,0,5,0,50,-50,1,Chrome,1106130,Wed Apr 17 2024 13:10:49 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:10:54 GMT-0400 (Eastern Daylight Time),1673
spatiotemporal_inconsistent,same_swap,1,2,2,1,4,1,5,0,50,-50,1,Chrome,1106130,Wed Apr 17 2024 13:10:55 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:11:01 GMT-0400 (Eastern Daylight Time),1409
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,0,5,0,-50,50,1,Chrome,1106130,Wed Apr 17 2024 13:11:02 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:11:07 GMT-0400 (Eastern Daylight Time),1664
spatiotemporal_inconsistent,same_swap,4,3,3,4,2,1,0,5,-50,50,1,Chrome,1106130,Wed Apr 17 2024 13:11:08 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 13:11:13 GMT-0400 (Eastern Daylight Time),1320
