spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,new,0,0,3,2,3,1,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:07:01 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:07 GMT-0500 (Eastern Standard Time),2281
spatiotemporal_inconsistent,same_swap,0,1,1,0,0,4,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:07:08 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:14 GMT-0500 (Eastern Standard Time),2153
spatiotemporal_inconsistent,new,1,2,3,3,0,3,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:07:16 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:21 GMT-0500 (Eastern Standard Time),1657
spatiotemporal_inconsistent,same,1,1,0,0,3,4,0,5,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:07:22 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:29 GMT-0500 (Eastern Standard Time),2658
spatiotemporal_inconsistent,same,1,1,0,0,2,0,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:07:30 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:36 GMT-0500 (Eastern Standard Time),1706
spatiotemporal_inconsistent,same_swap,4,0,0,4,0,3,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:07:37 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:42 GMT-0500 (Eastern Standard Time),1945
spatiotemporal_inconsistent,new,1,0,4,4,0,2,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:07:44 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:49 GMT-0500 (Eastern Standard Time),1809
spatiotemporal_inconsistent,same,2,2,0,0,3,0,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:07:50 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:07:56 GMT-0500 (Eastern Standard Time),1801
spatiotemporal_inconsistent,new,0,0,3,2,2,1,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:07:57 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:02 GMT-0500 (Eastern Standard Time),1642
spatiotemporal_inconsistent,same,0,0,2,2,2,3,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:08:03 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:09 GMT-0500 (Eastern Standard Time),1953
spatiotemporal_inconsistent,same_swap,1,3,3,1,2,3,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:08:10 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:16 GMT-0500 (Eastern Standard Time),2137
spatiotemporal_inconsistent,new,3,3,2,0,3,2,5,0,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:08:17 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:23 GMT-0500 (Eastern Standard Time),2137
spatiotemporal_inconsistent,new,1,1,4,0,0,1,5,0,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:08:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:30 GMT-0500 (Eastern Standard Time),1746
spatiotemporal_inconsistent,new,3,3,2,0,4,3,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:08:31 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:37 GMT-0500 (Eastern Standard Time),1729
spatiotemporal_inconsistent,new,0,0,2,1,3,0,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:08:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:44 GMT-0500 (Eastern Standard Time),2217
spatiotemporal_inconsistent,new,1,1,3,2,4,1,5,0,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:08:47 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:08:53 GMT-0500 (Eastern Standard Time),1769
spatiotemporal_inconsistent,same_swap,4,1,1,4,0,4,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:08:56 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:02 GMT-0500 (Eastern Standard Time),2145
spatiotemporal_inconsistent,same,2,2,1,1,3,4,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:09:03 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:09 GMT-0500 (Eastern Standard Time),2082
spatiotemporal_inconsistent,same_swap,1,2,2,1,4,2,5,0,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:09:10 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:16 GMT-0500 (Eastern Standard Time),2113
spatiotemporal_inconsistent,same,0,0,1,1,0,2,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:09:17 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:23 GMT-0500 (Eastern Standard Time),1929
spatiotemporal_inconsistent,new,1,4,2,2,0,2,0,5,-50,50,0,Chrome,5895309,Sat Dec 02 2023 09:09:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:30 GMT-0500 (Eastern Standard Time),1993
spatiotemporal_inconsistent,new,4,4,0,1,1,4,5,0,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:09:31 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:37 GMT-0500 (Eastern Standard Time),1913
spatiotemporal_inconsistent,same,0,0,2,2,4,2,5,0,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:09:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:44 GMT-0500 (Eastern Standard Time),2370
spatiotemporal_inconsistent,new,1,0,2,2,3,2,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:09:45 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:51 GMT-0500 (Eastern Standard Time),1937
spatiotemporal_inconsistent,same,4,4,0,0,3,2,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:09:52 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:09:57 GMT-0500 (Eastern Standard Time),1793
spatiotemporal_inconsistent,same,0,0,4,4,1,3,5,0,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:09:58 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:04 GMT-0500 (Eastern Standard Time),2217
spatiotemporal_inconsistent,same,3,3,0,0,2,1,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:10:05 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:11 GMT-0500 (Eastern Standard Time),1697
spatiotemporal_inconsistent,new,1,2,0,0,1,4,0,5,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:10:12 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:17 GMT-0500 (Eastern Standard Time),1794
spatiotemporal_inconsistent,same,4,4,0,0,0,2,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:10:19 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:24 GMT-0500 (Eastern Standard Time),1977
spatiotemporal_inconsistent,new,4,0,3,3,3,0,5,0,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:10:25 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:31 GMT-0500 (Eastern Standard Time),1585
spatiotemporal_inconsistent,same_swap,3,2,2,3,0,4,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:10:32 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:38 GMT-0500 (Eastern Standard Time),2234
spatiotemporal_inconsistent,new,2,0,1,1,0,2,5,0,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:10:39 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:45 GMT-0500 (Eastern Standard Time),1865
spatiotemporal_inconsistent,same_swap,2,1,1,2,3,1,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:10:46 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:51 GMT-0500 (Eastern Standard Time),1834
spatiotemporal_inconsistent,same,0,0,4,4,0,1,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:10:52 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:10:58 GMT-0500 (Eastern Standard Time),1761
spatiotemporal_inconsistent,same,0,0,4,4,2,1,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:10:59 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:04 GMT-0500 (Eastern Standard Time),1697
spatiotemporal_inconsistent,same,0,0,2,2,1,0,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:11:06 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:11 GMT-0500 (Eastern Standard Time),1649
spatiotemporal_inconsistent,same,3,3,1,1,3,0,5,0,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:11:12 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:17 GMT-0500 (Eastern Standard Time),1530
spatiotemporal_inconsistent,new,3,3,4,0,0,4,0,5,50,-50,0,Chrome,5895309,Sat Dec 02 2023 09:11:18 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:24 GMT-0500 (Eastern Standard Time),1802
spatiotemporal_inconsistent,same,2,2,3,3,4,0,5,0,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:11:25 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:30 GMT-0500 (Eastern Standard Time),1561
spatiotemporal_inconsistent,new,3,3,1,4,1,4,0,5,50,-50,1,Chrome,5895309,Sat Dec 02 2023 09:11:31 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:37 GMT-0500 (Eastern Standard Time),2553
spatiotemporal_inconsistent,same_swap,1,2,2,1,0,1,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:11:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:44 GMT-0500 (Eastern Standard Time),1569
spatiotemporal_inconsistent,same,0,0,4,4,4,3,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:11:45 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:50 GMT-0500 (Eastern Standard Time),1729
spatiotemporal_inconsistent,same_swap,3,1,1,3,0,2,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:11:51 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:11:56 GMT-0500 (Eastern Standard Time),1890
spatiotemporal_inconsistent,same_swap,0,1,1,0,1,2,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:11:57 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:12:03 GMT-0500 (Eastern Standard Time),1720
spatiotemporal_inconsistent,same,4,4,2,2,2,4,0,5,-50,50,1,Chrome,5895309,Sat Dec 02 2023 09:12:04 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 09:12:09 GMT-0500 (Eastern Standard Time),1841
