spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,3,1,1,3,1,2,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:48:06 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:11 GMT-0500 (Eastern Standard Time),1688
spatiotemporal_inconsistent,same,0,0,1,1,4,2,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:48:12 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:18 GMT-0500 (Eastern Standard Time),1720
spatiotemporal_inconsistent,same,1,1,4,4,4,3,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:48:18 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:24 GMT-0500 (Eastern Standard Time),2280
spatiotemporal_inconsistent,same_swap,4,3,3,4,4,2,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:48:25 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:30 GMT-0500 (Eastern Standard Time),1504
spatiotemporal_inconsistent,same,1,1,2,2,2,1,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:48:31 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:37 GMT-0500 (Eastern Standard Time),2384
spatiotemporal_inconsistent,same_swap,1,3,3,1,0,1,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:48:37 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:43 GMT-0500 (Eastern Standard Time),1960
spatiotemporal_inconsistent,same,1,1,2,2,0,4,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:48:44 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:49 GMT-0500 (Eastern Standard Time),1455
spatiotemporal_inconsistent,same,2,2,0,0,3,2,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:48:50 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:48:55 GMT-0500 (Eastern Standard Time),1903
spatiotemporal_inconsistent,same,4,4,2,2,2,1,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:48:56 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:01 GMT-0500 (Eastern Standard Time),1431
spatiotemporal_inconsistent,same,2,2,3,3,2,4,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:49:01 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:06 GMT-0500 (Eastern Standard Time),1303
spatiotemporal_inconsistent,same,1,1,4,4,2,0,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:49:07 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:12 GMT-0500 (Eastern Standard Time),1703
spatiotemporal_inconsistent,new,4,4,2,3,3,0,0,5,-50,50,0,Chrome,7315885,Fri Dec 01 2023 16:49:13 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:18 GMT-0500 (Eastern Standard Time),1736
spatiotemporal_inconsistent,same,3,3,2,2,4,2,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:49:19 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:25 GMT-0500 (Eastern Standard Time),1840
spatiotemporal_inconsistent,same,3,3,0,0,1,2,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:49:25 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:30 GMT-0500 (Eastern Standard Time),1335
spatiotemporal_inconsistent,new,0,0,2,1,3,0,0,5,-50,50,0,Chrome,7315885,Fri Dec 01 2023 16:49:30 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:35 GMT-0500 (Eastern Standard Time),1439
spatiotemporal_inconsistent,same,1,1,2,2,3,1,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:49:36 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:41 GMT-0500 (Eastern Standard Time),1199
spatiotemporal_inconsistent,new,4,4,2,1,1,2,0,5,-50,50,0,Chrome,7315885,Fri Dec 01 2023 16:49:42 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:47 GMT-0500 (Eastern Standard Time),1408
spatiotemporal_inconsistent,same_swap,2,3,3,2,1,4,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:49:47 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:52 GMT-0500 (Eastern Standard Time),1303
spatiotemporal_inconsistent,same_swap,0,3,3,0,4,1,5,0,50,-50,0,Chrome,7315885,Fri Dec 01 2023 16:49:53 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:49:58 GMT-0500 (Eastern Standard Time),1552
spatiotemporal_inconsistent,same,0,0,1,1,1,2,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:50:01 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:06 GMT-0500 (Eastern Standard Time),1800
spatiotemporal_inconsistent,same_swap,0,2,2,0,2,1,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:07 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:12 GMT-0500 (Eastern Standard Time),1680
spatiotemporal_inconsistent,same,0,0,4,4,0,1,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:50:13 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:18 GMT-0500 (Eastern Standard Time),1304
spatiotemporal_inconsistent,same,3,3,1,1,4,3,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:50:18 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:23 GMT-0500 (Eastern Standard Time),1472
spatiotemporal_inconsistent,same,1,1,3,3,4,2,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:24 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:30 GMT-0500 (Eastern Standard Time),2304
spatiotemporal_inconsistent,same,1,1,3,3,3,0,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:31 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:35 GMT-0500 (Eastern Standard Time),1256
spatiotemporal_inconsistent,same,0,0,3,3,4,1,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:36 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:41 GMT-0500 (Eastern Standard Time),1400
spatiotemporal_inconsistent,new,3,2,1,1,1,2,0,5,-50,50,0,Chrome,7315885,Fri Dec 01 2023 16:50:41 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:46 GMT-0500 (Eastern Standard Time),1392
spatiotemporal_inconsistent,new,3,3,4,1,3,1,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:47 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:52 GMT-0500 (Eastern Standard Time),1440
spatiotemporal_inconsistent,same_swap,3,1,1,3,0,4,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:52 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:50:58 GMT-0500 (Eastern Standard Time),1536
spatiotemporal_inconsistent,new,4,3,2,2,3,2,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:50:58 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:03 GMT-0500 (Eastern Standard Time),1264
spatiotemporal_inconsistent,new,1,2,3,3,0,1,5,0,50,-50,0,Chrome,7315885,Fri Dec 01 2023 16:51:03 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:09 GMT-0500 (Eastern Standard Time),1935
spatiotemporal_inconsistent,same_swap,3,4,4,3,4,2,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:51:09 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:14 GMT-0500 (Eastern Standard Time),1367
spatiotemporal_inconsistent,new,3,3,0,2,4,3,0,5,-50,50,0,Chrome,7315885,Fri Dec 01 2023 16:51:15 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:20 GMT-0500 (Eastern Standard Time),1496
spatiotemporal_inconsistent,same,1,1,2,2,1,4,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:51:20 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:26 GMT-0500 (Eastern Standard Time),1392
spatiotemporal_inconsistent,same,3,3,4,4,3,1,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:51:26 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:31 GMT-0500 (Eastern Standard Time),1583
spatiotemporal_inconsistent,new,1,1,4,0,2,1,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:51:32 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:37 GMT-0500 (Eastern Standard Time),1176
spatiotemporal_inconsistent,same,0,0,3,3,2,0,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:51:38 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:44 GMT-0500 (Eastern Standard Time),2104
spatiotemporal_inconsistent,new,3,1,4,4,0,2,0,5,50,-50,0,Chrome,7315885,Fri Dec 01 2023 16:51:44 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:50 GMT-0500 (Eastern Standard Time),1600
spatiotemporal_inconsistent,same_swap,4,3,3,4,2,3,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:51:50 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:51:55 GMT-0500 (Eastern Standard Time),1632
spatiotemporal_inconsistent,same_swap,3,2,2,3,2,3,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:51:56 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:52:01 GMT-0500 (Eastern Standard Time),1320
spatiotemporal_inconsistent,new,0,1,4,4,1,3,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:52:01 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:52:06 GMT-0500 (Eastern Standard Time),1559
spatiotemporal_inconsistent,same_swap,3,0,0,3,0,4,5,0,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:52:07 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:52:12 GMT-0500 (Eastern Standard Time),1472
spatiotemporal_inconsistent,same,1,1,4,4,1,0,0,5,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:52:13 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:52:18 GMT-0500 (Eastern Standard Time),1544
spatiotemporal_inconsistent,same,4,4,0,0,1,3,5,0,50,-50,1,Chrome,7315885,Fri Dec 01 2023 16:52:19 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:52:25 GMT-0500 (Eastern Standard Time),2152
spatiotemporal_inconsistent,same_swap,0,2,2,0,4,0,0,5,-50,50,1,Chrome,7315885,Fri Dec 01 2023 16:52:27 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 16:52:33 GMT-0500 (Eastern Standard Time),2095
