spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,3,4,4,3,3,4,0,5,-50,50,1,Chrome,6258771,Sun Dec 03 2023 09:59:08 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:13 GMT-0500 (Eastern Standard Time),1617
spatiotemporal_inconsistent,new,3,3,2,4,2,3,0,5,50,-50,0,Chrome,6258771,Sun Dec 03 2023 09:59:14 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:19 GMT-0500 (Eastern Standard Time),1522
spatiotemporal_inconsistent,new,1,0,4,4,0,1,5,0,-50,50,1,Chrome,6258771,Sun Dec 03 2023 09:59:20 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:26 GMT-0500 (Eastern Standard Time),1826
spatiotemporal_inconsistent,new,3,3,0,2,0,1,0,5,50,-50,0,Chrome,6258771,Sun Dec 03 2023 09:59:29 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:34 GMT-0500 (Eastern Standard Time),1937
spatiotemporal_inconsistent,same,1,1,3,3,3,4,5,0,-50,50,1,Chrome,6258771,Sun Dec 03 2023 09:59:35 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:40 GMT-0500 (Eastern Standard Time),1593
spatiotemporal_inconsistent,same_swap,1,2,2,1,0,3,0,5,50,-50,1,Chrome,6258771,Sun Dec 03 2023 09:59:41 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:46 GMT-0500 (Eastern Standard Time),1642
spatiotemporal_inconsistent,same_swap,3,1,1,3,0,2,5,0,-50,50,0,Chrome,6258771,Sun Dec 03 2023 09:59:47 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:52 GMT-0500 (Eastern Standard Time),1889
spatiotemporal_inconsistent,new,1,1,3,4,3,0,5,0,50,-50,0,Chrome,6258771,Sun Dec 03 2023 09:59:53 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 09:59:58 GMT-0500 (Eastern Standard Time),2137
spatiotemporal_inconsistent,same,1,1,3,3,1,3,5,0,-50,50,1,Chrome,6258771,Sun Dec 03 2023 09:59:59 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:05 GMT-0500 (Eastern Standard Time),1809
spatiotemporal_inconsistent,same_swap,2,3,3,2,0,4,5,0,-50,50,1,Chrome,6258771,Sun Dec 03 2023 10:00:05 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:10 GMT-0500 (Eastern Standard Time),1537
spatiotemporal_inconsistent,same,1,1,0,0,0,1,0,5,-50,50,1,Chrome,6258771,Sun Dec 03 2023 10:00:11 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:16 GMT-0500 (Eastern Standard Time),1289
spatiotemporal_inconsistent,same,3,3,1,1,2,3,5,0,-50,50,1,Chrome,6258771,Sun Dec 03 2023 10:00:16 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:21 GMT-0500 (Eastern Standard Time),1417
spatiotemporal_inconsistent,same,1,1,4,4,1,0,0,5,50,-50,1,Chrome,6258771,Sun Dec 03 2023 10:00:22 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:27 GMT-0500 (Eastern Standard Time),1618
spatiotemporal_inconsistent,same_swap,4,0,0,4,2,3,0,5,-50,50,1,Chrome,6258771,Sun Dec 03 2023 10:00:27 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:33 GMT-0500 (Eastern Standard Time),1425
spatiotemporal_inconsistent,same,3,3,2,2,4,0,0,5,-50,50,1,Chrome,6258771,Sun Dec 03 2023 10:00:34 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 10:00:39 GMT-0500 (Eastern Standard Time),1481
