spatiotemporalType,matchType,shape_A_pre_ind,shape_A_test_ind,shape_B_pre_ind,shape_B_test_ind,ball_A_color,ball_B_color,ball_A_color_change_rate,ball_B_color_change_rate,ball_A_vertical,ball_B_vertical,responseC,browser,subjectID,startTime,endTime,reactTime
spatiotemporal_inconsistent,same_swap,3,2,2,3,4,3,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:43:22 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:43:28 GMT-0500 (Eastern Standard Time),1888
spatiotemporal_inconsistent,same,3,3,1,1,3,4,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:43:30 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:43:36 GMT-0500 (Eastern Standard Time),1615
spatiotemporal_inconsistent,same_swap,0,4,4,0,0,2,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:43:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:43:43 GMT-0500 (Eastern Standard Time),1792
spatiotemporal_inconsistent,new,1,1,0,3,4,3,5,0,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:43:46 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:43:51 GMT-0500 (Eastern Standard Time),1794
spatiotemporal_inconsistent,same_swap,4,1,1,4,4,0,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:43:54 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:43:59 GMT-0500 (Eastern Standard Time),1736
spatiotemporal_inconsistent,same_swap,0,1,1,0,3,0,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:44:01 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:07 GMT-0500 (Eastern Standard Time),1723
spatiotemporal_inconsistent,same,4,4,3,3,3,2,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:44:09 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:14 GMT-0500 (Eastern Standard Time),1552
spatiotemporal_inconsistent,same_swap,4,1,1,4,1,2,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:44:16 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:21 GMT-0500 (Eastern Standard Time),1512
spatiotemporal_inconsistent,same,4,4,3,3,0,3,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:44:23 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:29 GMT-0500 (Eastern Standard Time),1568
spatiotemporal_inconsistent,same_swap,4,3,3,4,2,0,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:44:31 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:36 GMT-0500 (Eastern Standard Time),1576
spatiotemporal_inconsistent,new,1,4,3,3,4,1,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:44:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:43 GMT-0500 (Eastern Standard Time),1647
spatiotemporal_inconsistent,same,3,3,4,4,3,4,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:44:48 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:44:53 GMT-0500 (Eastern Standard Time),1584
spatiotemporal_inconsistent,same,2,2,0,0,0,2,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:44:56 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:01 GMT-0500 (Eastern Standard Time),1959
spatiotemporal_inconsistent,same_swap,3,2,2,3,1,2,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:45:03 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:08 GMT-0500 (Eastern Standard Time),1679
spatiotemporal_inconsistent,new,4,3,1,1,0,3,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:10 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:16 GMT-0500 (Eastern Standard Time),1736
spatiotemporal_inconsistent,same,1,1,2,2,4,3,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:18 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:23 GMT-0500 (Eastern Standard Time),1568
spatiotemporal_inconsistent,new,4,2,3,3,1,3,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:30 GMT-0500 (Eastern Standard Time),2120
spatiotemporal_inconsistent,same_swap,2,1,1,2,4,0,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:32 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:38 GMT-0500 (Eastern Standard Time),1751
spatiotemporal_inconsistent,same_swap,2,0,0,2,3,1,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:45:39 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:45 GMT-0500 (Eastern Standard Time),1816
spatiotemporal_inconsistent,same,1,1,0,0,4,3,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:46 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:52 GMT-0500 (Eastern Standard Time),1928
spatiotemporal_inconsistent,same_swap,1,0,0,1,1,2,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:53 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:45:58 GMT-0500 (Eastern Standard Time),1711
spatiotemporal_inconsistent,same,3,3,1,1,1,2,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:45:59 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:05 GMT-0500 (Eastern Standard Time),1936
spatiotemporal_inconsistent,same,2,2,0,0,1,2,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:46:06 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:12 GMT-0500 (Eastern Standard Time),1792
spatiotemporal_inconsistent,same_swap,4,3,3,4,1,3,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:46:13 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:18 GMT-0500 (Eastern Standard Time),1697
spatiotemporal_inconsistent,same,1,1,0,0,3,4,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:46:20 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:25 GMT-0500 (Eastern Standard Time),1746
spatiotemporal_inconsistent,same_swap,1,2,2,1,1,0,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:46:26 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:32 GMT-0500 (Eastern Standard Time),1840
spatiotemporal_inconsistent,same_swap,4,3,3,4,2,4,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:46:33 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:38 GMT-0500 (Eastern Standard Time),1856
spatiotemporal_inconsistent,new,1,0,2,2,2,0,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:46:40 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:45 GMT-0500 (Eastern Standard Time),1696
spatiotemporal_inconsistent,new,0,0,4,2,4,2,5,0,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:46:48 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:46:54 GMT-0500 (Eastern Standard Time),2224
spatiotemporal_inconsistent,same,3,3,1,1,4,1,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:46:55 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:01 GMT-0500 (Eastern Standard Time),2464
spatiotemporal_inconsistent,new,4,4,3,1,2,3,5,0,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:47:03 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:09 GMT-0500 (Eastern Standard Time),2188
spatiotemporal_inconsistent,same_swap,2,3,3,2,1,4,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:47:10 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:16 GMT-0500 (Eastern Standard Time),2215
spatiotemporal_inconsistent,same,2,2,3,3,1,2,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:47:17 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:22 GMT-0500 (Eastern Standard Time),1801
spatiotemporal_inconsistent,new,1,4,3,3,0,4,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:47:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:29 GMT-0500 (Eastern Standard Time),1952
spatiotemporal_inconsistent,same_swap,1,3,3,1,3,4,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:47:30 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:36 GMT-0500 (Eastern Standard Time),2119
spatiotemporal_inconsistent,new,0,1,3,3,4,1,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:47:37 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:43 GMT-0500 (Eastern Standard Time),2128
spatiotemporal_inconsistent,same,2,2,3,3,0,2,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:47:45 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:50 GMT-0500 (Eastern Standard Time),1728
spatiotemporal_inconsistent,same,4,4,3,3,2,1,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:47:51 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:47:57 GMT-0500 (Eastern Standard Time),2016
spatiotemporal_inconsistent,same_swap,3,4,4,3,2,3,5,0,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:47:58 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:04 GMT-0500 (Eastern Standard Time),1895
spatiotemporal_inconsistent,same_swap,3,1,1,3,0,4,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:48:05 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:10 GMT-0500 (Eastern Standard Time),1728
spatiotemporal_inconsistent,same,0,0,2,2,3,2,5,0,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:48:12 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:17 GMT-0500 (Eastern Standard Time),1872
spatiotemporal_inconsistent,new,1,0,4,4,4,1,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:48:18 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:24 GMT-0500 (Eastern Standard Time),2032
spatiotemporal_inconsistent,same,1,1,2,2,3,4,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:48:25 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:31 GMT-0500 (Eastern Standard Time),1786
spatiotemporal_inconsistent,same_swap,0,2,2,0,1,3,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:48:32 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:37 GMT-0500 (Eastern Standard Time),1696
spatiotemporal_inconsistent,new,4,4,3,0,4,3,5,0,50,-50,0,Chrome,5899319,Sat Dec 02 2023 11:48:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:45 GMT-0500 (Eastern Standard Time),2576
spatiotemporal_inconsistent,new,0,4,3,3,1,4,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:48:45 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:51 GMT-0500 (Eastern Standard Time),1714
spatiotemporal_inconsistent,same,2,2,4,4,4,0,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:48:52 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:48:58 GMT-0500 (Eastern Standard Time),2400
spatiotemporal_inconsistent,new,0,0,1,4,1,2,0,5,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:48:59 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:05 GMT-0500 (Eastern Standard Time),1880
spatiotemporal_inconsistent,new,0,0,1,4,2,0,5,0,50,-50,0,Chrome,5899319,Sat Dec 02 2023 11:49:06 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:11 GMT-0500 (Eastern Standard Time),1680
spatiotemporal_inconsistent,new,0,0,3,1,1,0,0,5,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:49:12 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:18 GMT-0500 (Eastern Standard Time),1903
spatiotemporal_inconsistent,new,3,3,1,0,2,3,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:49:19 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:24 GMT-0500 (Eastern Standard Time),1736
spatiotemporal_inconsistent,same_swap,3,0,0,3,0,1,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:49:25 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:31 GMT-0500 (Eastern Standard Time),1832
spatiotemporal_inconsistent,new,1,1,4,3,4,1,5,0,50,-50,0,Chrome,5899319,Sat Dec 02 2023 11:49:31 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:37 GMT-0500 (Eastern Standard Time),1906
spatiotemporal_inconsistent,same_swap,0,4,4,0,3,2,0,5,50,-50,0,Chrome,5899319,Sat Dec 02 2023 11:49:38 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:44 GMT-0500 (Eastern Standard Time),2872
spatiotemporal_inconsistent,same_swap,0,4,4,0,3,2,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:49:46 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:51 GMT-0500 (Eastern Standard Time),1568
spatiotemporal_inconsistent,new,0,1,2,2,0,1,5,0,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:49:52 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:49:57 GMT-0500 (Eastern Standard Time),1824
spatiotemporal_inconsistent,same,2,2,4,4,3,2,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:49:58 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:50:03 GMT-0500 (Eastern Standard Time),1777
spatiotemporal_inconsistent,new,0,2,1,1,4,0,0,5,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:50:04 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:50:10 GMT-0500 (Eastern Standard Time),2359
spatiotemporal_inconsistent,same,4,4,0,0,1,2,0,5,50,-50,1,Chrome,5899319,Sat Dec 02 2023 11:50:11 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:50:17 GMT-0500 (Eastern Standard Time),2200
spatiotemporal_inconsistent,new,4,0,2,2,2,0,5,0,-50,50,0,Chrome,5899319,Sat Dec 02 2023 11:50:18 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:50:23 GMT-0500 (Eastern Standard Time),1848
spatiotemporal_inconsistent,same,3,3,2,2,0,1,5,0,-50,50,1,Chrome,5899319,Sat Dec 02 2023 11:50:24 GMT-0500 (Eastern Standard Time),Sat Dec 02 2023 11:50:30 GMT-0500 (Eastern Standard Time),2304
